게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,완투,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20180327LGWO0,2018-03-27,WO,LG,0,B,0,W,2,30,163,43,38,10,3,0,0,0,0,1,0,4,0,0,10,0,0,0,0,4,4,1.090909091,1.4,1.8
20180327LGWO0,2018-03-27,LG,WO,0,T,0,L,0,29,158,45,39,14,3,0,0,0,1,2,0,3,1,1,5,1,0,0,0,5,4,1.363636364,1.75862069,3.428571429
20180327LTOB0,2018-03-27,OB,LT,0,B,0,W,0,27,133,31,29,3,0,0,0,0,0,0,0,2,0,0,11,1,1,0,0,0,0,0.0,1.0,0.6
20180327LTOB0,2018-03-27,LT,OB,0,T,0,L,0,24,166,38,29,7,3,0,0,1,0,0,1,6,0,2,11,1,2,0,0,5,5,2.25,3.75,0.3
20180327SSHT0,2018-03-27,HT,SS,0,B,0,W,0,27,135,34,32,6,1,0,0,0,0,0,0,2,0,0,5,1,1,0,0,0,0,0.428571429,0.5,1.5
20180327SSHT0,2018-03-27,SS,HT,0,T,0,L,0,24,193,46,36,14,3,0,6,1,0,0,0,9,0,1,10,2,0,0,0,17,17,3.0,2.0,4.0
20180328HHNC0,2018-03-28,NC,HH,0,B,0,L,0,27,159,41,37,10,1,0,1,3,0,0,0,4,0,0,5,0,0,0,0,6,6,4.5,1.826086957,1.363636364
20180328HHNC0,2018-03-28,HH,NC,0,T,0,W,0,27,139,34,30,5,2,0,0,0,0,0,0,3,0,1,4,2,0,0,0,2,2,1.0,0.857142857,1.714285714
20180328KTSK0,2018-03-28,SK,KT,0,B,0,L,0,27,164,45,41,15,4,0,2,2,0,0,0,4,0,0,10,1,0,0,0,8,8,0.923076923,1.941176471,1.090909091
20180328KTSK0,2018-03-28,KT,SK,0,T,0,W,1,27,125,36,35,9,2,0,1,1,0,0,0,1,0,0,6,2,1,0,0,5,4,1.714285714,1.6,3.6
20180328LGWO0,2018-03-28,WO,LG,0,B,0,L,0,27,136,43,39,13,3,0,2,0,1,1,0,3,0,0,5,0,0,0,0,9,9,3.5,8.0,1.666666667
20180328LGWO0,2018-03-28,LG,WO,0,T,0,W,0,27,143,37,30,4,1,0,2,0,0,0,0,6,0,1,8,1,1,0,0,3,3,1.8,0.0,1.0
20180328LTOB0,2018-03-28,OB,LT,0,B,0,W,0,27,140,42,36,10,4,1,0,0,0,1,0,4,0,1,9,1,0,0,0,5,5,1.0,1.772727273,1.2
20180328LTOB0,2018-03-28,LT,OB,0,T,0,L,1,24,157,39,31,5,0,1,1,2,0,1,0,5,0,2,6,0,0,0,0,6,3,1.125,1.05,1.714285714
20180328SSHT0,2018-03-28,HT,SS,0,B,0,L,0,27,150,41,39,14,0,0,1,2,0,0,0,2,0,0,7,2,0,0,0,6,6,1.666666667,1.5,1.25
20180328SSHT0,2018-03-28,SS,HT,0,T,0,W,0,27,137,35,32,5,3,0,0,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.375,0.8,0.666666667
20180329HHNC0,2018-03-29,NC,HH,0,B,0,W,0,27,141,35,33,6,2,0,0,0,0,0,0,2,0,0,4,1,0,0,0,1,1,0.5,0.875,0.545454545
20180329HHNC0,2018-03-29,HH,NC,0,T,0,L,3,24,143,37,32,10,0,0,1,1,1,0,1,1,0,3,7,1,1,0,0,4,0,0.75,1.304347826,0.857142857
20180329KTSK0,2018-03-29,SK,KT,0,B,0,L,0,27,156,39,37,12,1,0,4,1,0,0,0,2,0,0,11,1,0,0,0,7,7,1.5,2.25,1.5
20180329KTSK0,2018-03-29,KT,SK,0,T,0,W,0,27,128,34,33,7,3,0,0,0,0,0,0,1,0,0,5,0,1,0,0,1,1,0.0,0.5,1.5
20180329LGWO0,2018-03-29,WO,LG,0,B,0,W,0,27,168,42,35,11,2,0,0,0,0,0,1,6,0,0,6,3,1,0,0,4,4,1.5,2.0,1.090909091
20180329LGWO0,2018-03-29,LG,WO,0,T,0,L,0,24,145,40,34,12,0,0,3,0,0,0,0,6,0,0,6,2,3,0,0,9,9,1.714285714,7.5,2.625
20180329LTOB0,2018-03-29,OB,LT,0,B,0,W,2,27,145,36,32,4,0,0,1,0,0,0,0,4,0,0,8,0,0,0,0,1,1,1.0,0.666666667,2.142857143
20180329LTOB0,2018-03-29,LT,OB,0,T,0,L,0,24,119,34,32,9,2,0,0,1,1,0,0,2,0,0,8,0,0,0,0,4,3,2.4,1.8,4.2
20180329SSHT0,2018-03-29,HT,SS,0,B,0,W,0,27,150,34,28,3,0,0,0,1,1,0,0,6,0,0,9,1,0,0,0,0,0,1.0,1.4,0.9
20180329SSHT0,2018-03-29,SS,HT,0,T,0,L,0,24,179,39,33,13,1,0,2,0,1,1,0,4,0,1,7,2,0,0,0,7,7,2.0,2.5,1.090909091
20180330HTLG0,2018-03-30,LG,HT,0,B,0,L,0,27,147,38,35,10,4,0,0,4,1,0,0,3,0,0,10,1,3,0,0,4,4,1.5,1.5,1.5
20180330HTLG0,2018-03-30,HT,LG,0,T,0,W,3,27,165,40,36,10,3,0,0,1,1,0,0,3,0,1,6,1,0,0,0,3,3,0.9,1.25,5.4
20180330NCLT0,2018-03-30,LT,NC,0,B,0,L,0,27,154,39,37,10,2,0,1,0,0,0,0,2,0,0,4,1,1,0,0,7,7,1.714285714,2.0,0.818181818
20180330NCLT0,2018-03-30,NC,LT,0,T,0,W,0,27,148,34,32,6,1,0,2,0,0,0,0,2,0,0,11,1,0,0,0,5,5,1.5,0.0,0.9
20180330OBKT0,2018-03-30,KT,OB,0,B,0,L,0,27,154,43,36,11,3,1,1,3,0,1,1,5,0,0,7,0,0,0,0,6,6,1.235294118,2.75,1.5
20180330OBKT0,2018-03-30,OB,KT,0,T,0,W,1,27,134,34,33,7,1,0,1,0,0,0,0,1,0,0,6,0,1,0,1,2,1,0.0,0.818181818,1.0
20180330SKHH0,2018-03-30,HH,SK,0,B,0,L,0,27,186,39,33,6,0,0,2,0,0,0,0,6,0,0,15,0,2,0,0,8,7,3.6,1.714285714,3.5
20180330SKHH0,2018-03-30,SK,HH,0,T,0,W,0,27,147,36,34,9,1,0,1,0,3,0,0,2,0,0,9,0,0,0,0,4,4,0.333333333,1.75,1.0
20180330WOSS0,2018-03-30,SS,WO,0,B,0,L,0,36,214,62,51,19,1,0,2,2,1,2,1,6,1,2,15,0,0,0,0,10,10,1.75,2.068965517,4.5
20180330WOSS0,2018-03-30,WO,SS,0,T,0,W,0,36,214,57,51,14,1,1,3,1,0,1,0,4,1,1,12,0,1,0,0,8,8,1.8,1.24137931,1.384615385
20180331HTLG0,2018-03-31,LG,HT,0,B,0,W,2,27,138,35,31,6,2,1,0,0,0,0,1,3,0,0,4,1,1,0,0,4,4,0.666666667,0.692307692,0.25
20180331HTLG0,2018-03-31,HT,LG,0,T,0,L,0,24,126,35,33,9,3,0,2,0,0,0,1,1,0,0,5,0,1,0,0,6,6,1.2,1.363636364,1.5
20180331NCLT0,2018-03-31,LT,NC,0,B,0,L,0,27,178,45,39,14,2,1,1,0,0,0,0,5,1,1,4,0,0,0,0,10,10,6.75,2.16,2.25
20180331NCLT0,2018-03-31,NC,LT,0,T,0,W,2,27,148,38,30,9,2,0,0,0,1,1,2,5,0,0,4,2,1,0,0,5,5,1.125,1.75,1.666666667
20180331OBKT0,2018-03-31,KT,OB,0,B,0,W,1,27,172,42,38,13,1,2,1,0,0,0,1,2,0,1,9,1,2,0,0,8,8,3.0,2.0,4.0
20180331OBKT0,2018-03-31,OB,KT,0,T,0,L,0,24,207,55,47,22,4,0,3,1,0,1,0,7,0,0,6,0,0,0,0,20,17,3.6,2.666666667,2.666666667
20180331SKHH0,2018-03-31,HH,SK,0,B,0,L,0,27,167,45,38,13,2,0,3,0,0,0,0,5,1,2,7,3,0,0,0,12,11,3.0,4.5,1.666666667
20180331SKHH0,2018-03-31,SK,HH,0,T,0,W,0,27,147,37,33,8,1,1,1,0,0,0,0,3,0,1,10,2,1,0,0,1,1,0.375,0.0,1.714285714
20180331WOSS0,2018-03-31,SS,WO,0,B,0,L,0,27,163,41,33,9,5,0,1,0,0,2,0,4,0,2,10,1,0,0,0,4,4,1.363636364,1.4444444440000002,0.461538462
20180331WOSS0,2018-03-31,WO,SS,0,T,0,W,2,27,135,35,32,7,0,0,0,0,0,0,1,2,0,0,8,1,0,0,0,2,2,0.5,1.0,2.142857143
20180401HTLG0,2018-04-01,LG,HT,0,B,0,W,0,27,136,39,33,9,0,0,2,0,1,1,0,4,0,1,2,1,0,0,0,5,5,2.4,1.4444444440000002,0.545454545
20180401HTLG0,2018-04-01,HT,LG,0,T,0,L,0,26,158,40,34,10,1,0,1,0,0,1,0,5,1,0,3,0,0,0,0,6,6,2.4,1.730769231,3.0
20180401NCLT0,2018-04-01,LT,NC,0,B,0,W,0,27,140,36,33,7,1,0,0,1,0,0,1,2,0,0,6,0,0,0,0,2,2,0.375,1.0,2.142857143
20180401NCLT0,2018-04-01,NC,LT,0,T,0,L,2,24,135,36,33,10,2,1,0,0,0,0,0,3,0,0,5,1,0,0,0,3,3,2.142857143,1.625,0.9
20180401OBKT0,2018-04-01,KT,OB,0,B,0,W,0,27,143,40,34,10,0,1,1,1,0,2,1,3,0,0,10,0,0,0,0,4,4,0.272727273,1.8,1.2
20180401OBKT0,2018-04-01,OB,KT,0,T,0,L,0,24,169,40,34,13,0,1,4,1,1,0,1,5,0,0,7,1,1,0,1,9,9,4.5,2.0526315790000003,1.8
20180401SKHH0,2018-04-01,HH,SK,0,B,0,L,0,27,185,49,42,15,3,0,6,1,0,0,1,6,0,0,5,0,0,0,0,13,13,2.0,3.0,2.1
20180401SKHH0,2018-04-01,SK,HH,0,T,0,W,0,27,124,31,31,4,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,1,1,0.0,0.375,0.3
20180401WOSS0,2018-04-01,SS,WO,0,B,0,W,1,27,154,42,35,9,1,0,2,3,1,1,0,5,0,1,6,0,0,0,0,5,3,1.0,1.5555555559999998,2.0
20180401WOSS0,2018-04-01,WO,SS,0,T,0,L,0,24,163,43,36,14,3,0,1,2,1,1,1,3,0,2,9,0,1,0,1,6,5,0.923076923,2.125,2.25
20180403HTSK0,2018-04-03,SK,HT,0,B,0,W,0,27,136,35,31,5,2,0,2,0,0,0,1,2,0,1,7,0,0,0,0,3,3,0.0,0.5,4.2
20180403HTSK0,2018-04-03,HT,SK,0,T,0,L,0,24,157,43,37,14,1,1,6,0,1,0,0,3,0,3,7,0,1,0,0,13,13,2.5,18.0,2.25
20180403KTWO0,2018-04-03,WO,KT,0,B,0,L,0,27,142,42,38,11,2,0,1,0,0,1,0,2,0,1,9,0,0,0,0,7,6,2.142857143,1.875,2.25
20180403KTWO0,2018-04-03,KT,WO,0,T,0,W,0,27,138,34,30,6,0,0,0,0,2,0,0,3,0,1,7,1,1,0,0,1,1,0.333333333,1.0,1.333333333
20180403LGOB0,2018-04-03,OB,LG,0,B,0,W,0,33,211,55,44,16,1,0,2,1,1,3,0,7,1,1,11,1,2,0,0,4,4,1.714285714,2.090909091,2.7
20180403LGOB0,2018-04-03,LG,OB,0,T,0,L,0,31,170,47,42,12,3,0,1,2,0,2,0,2,1,1,10,0,0,0,0,5,3,1.714285714,1.35483871,2.25
20180403LTHH0,2018-04-03,HH,LT,0,B,0,W,1,27,194,48,42,15,3,0,1,0,0,0,0,5,0,1,11,1,0,0,0,11,9,3.0,1.5,2.25
20180403LTHH0,2018-04-03,LT,HH,0,T,0,L,0,24,179,46,33,11,3,0,2,2,0,1,3,8,1,1,5,0,0,1,0,17,15,3.75,4.0,3.0
20180403SSNC0,2018-04-03,NC,SS,0,B,0,W,2,30,204,46,40,11,2,1,0,0,0,0,0,5,0,1,12,1,2,0,0,3,3,0.642857143,1.6,1.090909091
20180403SSNC0,2018-04-03,SS,NC,0,T,0,L,1,27,145,35,34,8,2,1,1,0,0,0,0,1,0,0,8,1,0,0,0,4,4,1.285714286,1.0,1.0
20180404HTSK0,2018-04-04,SK,HT,0,B,0,L,1,30,187,49,44,19,3,0,3,0,1,2,1,0,0,2,4,2,0,0,0,9,9,0.9375,1.588235294,6.0
20180404HTSK0,2018-04-04,HT,SK,0,T,0,W,0,30,157,40,35,7,1,0,1,0,0,1,0,4,1,0,11,1,2,0,0,6,6,3.0,1.5,1.2
20180404KTWO0,2018-04-04,WO,KT,0,B,0,W,0,27,102,33,32,5,3,0,1,0,0,0,0,1,0,0,6,0,0,0,0,2,2,1.2,0.923076923,1.5
20180404KTWO0,2018-04-04,KT,WO,0,T,0,L,0,24,151,39,36,12,2,0,5,1,0,0,0,3,0,0,8,0,1,0,0,10,10,3.0,1.636363636,4.8
20180404LGOB0,2018-04-04,OB,LG,0,B,0,W,1,27,129,39,37,12,0,0,0,1,0,1,0,1,0,0,6,1,0,0,0,3,3,2.4,1.166666667,1.2
20180404LGOB0,2018-04-04,LG,OB,0,T,0,L,0,24,155,40,32,10,1,1,2,3,0,0,1,6,0,1,4,0,1,0,0,6,6,0.5,2.6,2.571428571
20180404LTHH0,2018-04-04,HH,LT,0,B,0,W,2,27,164,42,37,12,1,0,2,0,1,0,1,2,0,2,8,0,0,0,0,6,5,1.5,1.375,1.666666667
20180404LTHH0,2018-04-04,LT,HH,0,T,0,L,0,24,160,39,31,10,2,1,0,0,1,0,0,6,0,2,10,3,0,0,0,7,7,1.333333333,2.5,2.25
20180404SSNC0,2018-04-04,NC,SS,0,B,0,W,1,27,158,36,31,4,0,0,0,0,0,1,0,4,0,0,9,0,0,0,1,1,1,0.857142857,0.875,0.6
20180404SSNC0,2018-04-04,SS,NC,0,T,0,L,0,24,142,34,31,9,3,0,2,1,0,0,0,3,0,0,8,1,0,0,0,4,4,1.8,1.714285714,1.5
20180405KTWO0,2018-04-05,WO,KT,0,B,0,W,1,30,133,37,34,6,2,0,1,0,0,1,0,2,0,0,8,0,0,0,0,3,3,0.857142857,0.8,2.142857143
20180405KTWO0,2018-04-05,KT,WO,0,T,0,L,0,28,166,40,33,7,0,0,1,0,0,1,1,5,1,0,9,0,1,0,0,4,4,9.0,1.285714286,1.666666667
20180405SSNC0,2018-04-05,NC,SS,0,B,0,L,0,27,148,39,37,13,2,0,0,1,1,1,0,1,0,0,5,2,1,0,0,4,3,1.363636364,1.615384615,1.090909091
20180405SSNC0,2018-04-05,SS,NC,0,T,0,W,0,27,140,36,35,7,1,0,1,1,0,0,0,1,0,0,11,0,0,0,0,1,1,0.0,0.875,0.272727273
20180406LGLT0,2018-04-06,LT,LG,0,B,0,L,0,27,196,50,40,14,3,0,5,0,0,0,1,8,0,1,4,0,1,0,0,14,14,1.090909091,2.571428571,3.375
20180406LGLT0,2018-04-06,LG,LT,0,T,0,W,0,27,145,38,32,9,2,0,1,0,1,0,1,2,0,3,12,2,0,0,0,6,6,1.714285714,1.5,0.230769231
20180406WOHT0,2018-04-06,HT,WO,0,B,0,W,0,27,145,39,39,13,1,0,1,1,1,0,0,0,0,0,13,0,1,0,0,5,5,1.714285714,1.666666667,0.9
20180406WOHT0,2018-04-06,WO,HT,0,T,0,L,0,24,190,48,40,16,3,0,1,0,0,0,1,6,0,1,9,0,1,0,1,11,9,2.5,2.8,5.0
20180407HHKT0,2018-04-07,KT,HH,0,B,0,W,0,27,127,36,35,8,2,1,0,1,0,0,0,1,0,0,10,1,0,0,0,2,2,0.857142857,0.6315789470000001,2.142857143
20180407HHKT0,2018-04-07,HH,KT,0,T,0,L,0,24,193,42,31,10,4,0,0,1,1,0,0,10,0,1,9,2,2,0,0,10,10,5.0,2.294117647,1.363636364
20180407LGLT0,2018-04-07,LT,LG,0,B,0,W,0,27,168,37,32,9,1,0,1,0,1,0,0,4,0,1,11,3,0,0,0,2,2,0.428571429,1.75,0.25
20180407LGLT0,2018-04-07,LG,LT,0,T,0,L,0,24,173,43,33,13,1,0,2,0,1,1,2,5,0,2,5,0,0,0,0,7,7,1.5,2.181818182,3.428571429
20180407NCOB0,2018-04-07,OB,NC,0,B,0,W,1,27,145,38,36,8,2,1,1,1,0,0,0,2,0,0,11,0,1,0,0,3,3,1.285714286,1.25,1.5
20180407NCOB0,2018-04-07,NC,OB,0,T,0,L,0,24,162,41,30,7,1,0,1,2,0,2,0,8,0,1,7,0,1,0,0,6,5,2.333333333,1.826086957,1.5
20180407SSSK0,2018-04-07,SK,SS,0,B,0,W,0,36,181,48,44,9,2,0,0,1,0,2,1,1,1,0,12,0,0,0,0,3,1,1.0,0.833333333,1.5
20180407SSSK0,2018-04-07,SS,SK,0,T,0,L,0,35,168,46,40,7,1,0,2,1,0,1,0,5,0,0,12,1,0,0,0,4,4,0.0,1.028571429,1.090909091
20180407WOHT0,2018-04-07,HT,WO,0,B,0,W,0,27,150,38,35,10,1,0,0,0,0,0,0,3,1,0,6,1,0,0,0,1,1,2.25,1.0,1.333333333
20180407WOHT0,2018-04-07,WO,HT,0,T,0,L,0,24,113,34,30,9,1,0,1,0,1,1,0,3,1,0,6,2,0,0,0,5,5,2.0,3.0,1.875
20180408HHKT0,2018-04-08,KT,HH,0,B,0,L,0,30,201,49,41,14,2,0,1,2,1,0,1,7,1,0,12,1,2,0,0,12,7,3.333333333,2.166666667,3.375
20180408HHKT0,2018-04-08,HH,KT,0,T,0,W,0,30,199,47,40,10,1,0,2,1,0,0,0,7,0,0,6,0,0,0,0,8,8,2.571428571,1.875,2.625
20180408LGLT0,2018-04-08,LT,LG,0,B,0,L,0,27,129,36,30,7,2,0,0,0,1,2,0,4,0,0,6,1,0,0,0,4,3,1.285714286,1.222222222,2.142857143
20180408LGLT0,2018-04-08,LG,LT,0,T,0,W,0,27,133,38,37,7,2,0,1,1,0,0,0,1,0,0,9,1,0,0,0,2,2,0.666666667,0.8888888890000001,2.5
20180408NCOB0,2018-04-08,OB,NC,0,B,0,W,1,27,176,43,37,13,2,0,1,1,0,1,1,3,0,1,11,1,0,0,0,10,10,2.25,1.625,2.625
20180408NCOB0,2018-04-08,NC,OB,0,T,0,L,1,25,205,52,38,14,4,0,0,1,0,1,1,12,2,0,9,0,0,0,0,11,10,3.0,3.272727273,7.8
20180408SSSK0,2018-04-08,SK,SS,0,B,0,L,0,27,184,47,38,11,3,0,3,1,0,0,1,8,0,0,6,1,1,0,0,12,9,2.625,4.0,3.0
20180408SSSK0,2018-04-08,SS,SK,0,T,0,W,0,27,144,39,35,10,1,0,0,0,0,0,0,4,0,0,4,1,0,0,0,4,4,2.1,2.0,1.666666667
20180408WOHT0,2018-04-08,HT,WO,0,B,0,W,1,27,149,42,38,13,2,1,1,0,0,1,1,2,1,0,6,0,1,0,0,3,3,0.461538462,1.666666667,2.625
20180408WOHT0,2018-04-08,WO,HT,0,T,0,L,0,24,110,31,31,9,1,0,2,0,1,0,0,0,0,0,7,1,0,0,0,4,4,1.5,1.125,1.0
20180410HTHH0,2018-04-10,HH,HT,0,B,0,W,0,27,118,34,33,8,1,1,0,0,0,0,0,1,0,0,4,2,0,0,0,3,3,1.2,1.0,0.545454545
20180410HTHH0,2018-04-10,HT,HH,0,T,0,L,0,24,142,36,30,7,0,0,2,1,0,0,0,4,0,2,8,0,0,0,0,4,4,0.0,1.375,4.2
20180410KTNC0,2018-04-10,NC,KT,0,B,0,L,1,27,125,35,34,8,0,0,2,1,0,0,0,1,0,0,7,1,0,0,0,5,5,0.0,1.714285714,2.5
20180410KTNC0,2018-04-10,KT,NC,0,T,0,W,0,27,146,36,33,5,0,0,1,2,0,0,0,2,0,1,10,0,0,0,0,4,3,1.5,1.5,1.5
20180410OBSS0,2018-04-10,SS,OB,0,B,0,L,0,27,178,42,38,12,3,0,1,1,0,2,0,1,0,1,7,1,1,0,2,8,4,1.875,0.75,1.666666667
20180410OBSS0,2018-04-10,OB,SS,0,T,0,W,0,27,121,32,31,4,2,0,1,0,0,0,0,1,0,0,11,0,0,0,0,1,1,0.0,0.0,1.0
20180410SKLG0,2018-04-10,LG,SK,0,B,0,L,0,27,173,43,37,12,2,0,1,1,1,0,1,3,0,2,9,1,0,0,0,4,4,1.125,2.307692308,1.363636364
20180410SKLG0,2018-04-10,SK,LG,0,T,0,W,0,27,172,36,32,6,1,0,0,1,0,0,0,3,0,1,13,1,1,0,1,1,1,0.666666667,1.25,0.9
20180410WOLT0,2018-04-10,LT,WO,0,B,0,W,0,27,161,38,29,6,2,0,1,1,1,2,0,7,0,0,11,0,1,0,0,3,3,0.9,1.4444444440000002,1.333333333
20180410WOLT0,2018-04-10,WO,LT,0,T,0,L,0,24,137,38,34,11,3,0,2,0,0,0,0,3,0,1,5,0,0,0,0,4,4,1.333333333,1.75,3.0
20180411HTHH0,2018-04-11,HH,HT,0,B,0,W,1,27,149,37,33,7,0,0,1,1,0,1,0,3,0,0,10,1,1,0,0,4,4,0.75,1.111111111,1.5
20180411HTHH0,2018-04-11,HT,HH,0,T,0,L,0,24,144,37,31,11,1,0,0,2,1,0,1,3,0,2,3,0,0,0,0,6,6,1.8,1.75,0.75
20180411KTNC0,2018-04-11,NC,KT,0,B,0,L,0,27,232,51,47,21,4,1,2,4,2,0,0,4,0,0,7,2,0,0,0,12,10,2.142857143,3.0,2.1
20180411KTNC0,2018-04-11,KT,NC,0,T,0,W,0,27,141,34,31,7,1,0,3,1,1,1,0,1,0,1,10,1,0,0,0,4,4,0.6,1.4,0.272727273
20180411OBSS0,2018-04-11,SS,OB,0,B,0,L,1,27,189,44,38,10,4,0,1,2,0,0,0,5,0,1,10,1,1,0,0,7,6,1.666666667,1.3125,1.666666667
20180411OBSS0,2018-04-11,OB,SS,0,T,0,W,4,27,179,43,41,14,2,1,2,0,0,0,0,0,0,2,8,0,0,0,0,6,6,1.285714286,2.0625,1.666666667
20180411SKLG0,2018-04-11,LG,SK,0,B,0,W,1,27,112,28,26,3,0,0,0,0,1,0,0,1,0,1,6,3,0,0,0,0,0,0.0,0.333333333,0.333333333
20180411SKLG0,2018-04-11,SK,LG,0,T,0,L,0,24,113,30,29,7,1,0,2,0,0,0,0,1,0,0,5,2,0,0,0,3,3,0.0,1.6,0.333333333
20180411WOLT0,2018-04-11,LT,WO,0,B,0,W,0,27,121,30,29,2,1,0,0,0,0,0,0,1,0,0,11,0,0,0,0,0,0,0.0,0.0,0.75
20180411WOLT0,2018-04-11,WO,LT,0,T,0,L,0,24,158,45,38,17,4,0,0,1,0,0,2,4,0,1,7,1,0,0,0,12,12,3.25,1.5,3.428571429
20180412HTHH0,2018-04-12,HH,HT,0,B,0,W,0,27,164,37,34,7,0,0,2,1,0,0,0,3,0,0,11,0,2,0,0,4,4,0.857142857,2.0,1.0
20180412HTHH0,2018-04-12,HT,HH,0,T,0,L,0,24,160,44,40,17,6,0,2,0,0,0,0,3,0,1,7,1,0,0,0,15,15,3.0,6.0,2.625
20180412KTNC0,2018-04-12,NC,KT,0,B,0,L,0,27,152,43,40,13,2,0,4,2,0,0,0,2,0,1,7,0,0,2,0,7,6,0.666666667,2.0,1.090909091
