일자,팀코드,선수명,등록말소
2020-05-05,KT,배제성,Y
2020-05-05,KT,조한욱,N
2020-05-05,KT,임지한,N
2020-05-05,KT,박세진,N
2020-05-05,KT,장현우,N
2020-05-05,KT,김성훈,N
2020-05-05,KT,이대은,Y
2020-05-05,KT,로하스,Y
2020-05-05,KT,조병욱,N
2020-05-05,KT,이정현,N
2020-05-05,KT,이재근,N
2020-05-05,KT,김민,N
2020-05-05,KT,강백호,Y
2020-05-05,KT,쿠에바스,Y
2020-05-05,KT,이정훈,N
2020-05-05,KT,손동현,Y
2020-05-05,KT,이상동,N
2020-05-05,KT,고성민,N
2020-05-05,KT,박민석,N
2020-05-05,KT,이선우,N
2020-05-05,KT,박경수,Y
2020-05-05,KT,유한준,Y
2020-05-05,KT,금민철,N
2020-05-05,KT,전유수,Y
2020-05-05,KT,이보근,N
2020-05-05,KT,황재균,Y
2020-05-05,KT,유원상,N
2020-05-05,KT,허도환,Y
2020-05-05,KT,이상화,Y
2020-05-05,KT,이준수,N
2020-05-05,KT,하준호,Y
2020-05-05,KT,장성우,Y
2020-05-05,LG,이민호,Y
2020-05-05,LG,손호영,Y
2020-05-05,LG,김윤식,Y
2020-05-05,LG,라모스,Y
2020-05-05,LG,이주형,N
2020-05-05,LG,김지용,N
2020-05-05,LG,김대유,Y
2020-05-05,LG,문광은,Y
2020-05-05,LG,임찬규,N
2020-05-05,LG,유강남,Y
2020-05-05,LG,이우찬,N
2020-05-05,LG,이천웅,Y
2020-05-05,LG,최성훈,N
2020-05-05,LG,류원석,N
2020-05-05,LG,배재준,N
2020-05-05,LG,윤형준,N
2020-05-05,LG,최재원,N
2020-05-05,LG,박재욱,N
2020-05-05,LG,장준원,N
2020-05-05,LG,류형우,N
2020-05-05,LG,이진석,N
2020-05-05,LG,백승현,N
2020-05-05,LG,이상규,Y
2020-05-05,LG,김재성,N
2020-05-05,LG,박지규,N
2020-05-05,LG,신민재,N
2020-05-05,LG,홍창기,Y
2020-05-05,LG,김호은,N
2020-05-05,LG,김대현,N
2020-05-05,LG,오석주,N
2020-05-05,LG,고우석,Y
2020-05-05,LG,이재원,N
2020-05-05,LG,윌슨,N
2020-05-05,LG,구본혁,Y
2020-05-05,LG,켈리,N
2020-05-05,LG,김성진,N
2020-05-05,LG,한선태,N
2020-05-05,LG,이정용,N
2020-05-05,LG,정우영,Y
2020-05-05,LG,이상영,N
2020-05-05,LG,이성우,Y
2020-05-05,LG,박용택,Y
2020-05-05,LG,송은범,N
2020-05-05,LG,정근우,Y
2020-05-05,LG,김현수,Y
2020-05-05,LG,차우찬,Y
2020-05-05,LG,진해수,Y
2020-05-05,LG,김민성,Y
2020-05-05,LG,이형종,N
2020-05-05,LG,정찬헌,N
2020-05-05,LG,김용의,Y
2020-05-05,LG,전민수,N
2020-05-05,LG,백청훈,N
2020-05-05,LG,오지환,Y
2020-05-05,LG,최동환,Y
2020-05-05,LG,정주현,Y
2020-05-05,LG,채은성,Y
2020-05-05,LG,양종민,N
2020-05-05,LG,정용운,N
2020-05-05,LG,여건욱,Y
2020-05-05,LT,마차도,Y
2020-05-05,LT,샘슨,N
2020-05-05,LT,최준용,N
2020-05-05,LT,스트레일리,Y
2020-05-05,LT,박재민,N
2020-05-05,LT,정도웅,N
2020-05-05,LT,박명현,N
2020-05-05,LT,홍민기,N
2020-05-05,LT,정훈,Y
2020-05-05,LT,박시영,Y
2020-05-05,LT,김동한,Y
2020-05-05,LT,장국헌,N
2020-05-05,LT,허일,Y
2020-05-05,LT,신동훈,N
2020-05-05,LT,김원중,Y
2020-05-05,LT,신본기,Y
2020-05-05,LT,김준태,Y
2020-05-05,LT,정태승,Y
2020-05-05,LT,박진형,Y
2020-05-05,LT,구승민,Y
2020-05-05,LT,최민재,N
2020-05-05,LT,박세웅,Y
2020-05-05,LT,배성근,N
2020-05-05,LT,오윤석,N
2020-05-05,LT,이인복,Y
2020-05-05,LT,김유영,N
2020-05-05,LT,지성준,N
2020-05-05,LT,최영환,Y
2020-05-05,LT,김재유,N
2020-05-05,LT,김대륙,N
2020-05-05,LT,강로한,N
2020-05-05,LT,박종무,N
2020-05-05,LT,한승혁,N
2020-05-05,LT,김주현,N
2020-05-05,LT,김민수,N
2020-05-05,LT,나균안,N
2020-05-05,LT,윤성빈,N
2020-05-05,LT,강동호,N
2020-05-05,LT,추재현,Y
2020-05-05,LT,최하늘,N
2020-05-05,LT,정보근,Y
2020-05-05,LT,한동희,Y
2020-05-05,LT,이승헌,N
2020-05-05,LT,김현,N
2020-05-05,LT,신용수,N
2020-05-05,LT,고승민,N
2020-05-05,LT,서준원,Y
2020-05-05,LT,김동규,N
2020-05-05,LT,이대호,Y
2020-05-05,LT,고효준,N
2020-05-05,LT,노경은,N
2020-05-05,LT,이병규,N
2020-05-05,LT,김건국,N
2020-05-05,LT,민병헌,Y
2020-05-05,LT,장원삼,N
2020-05-05,LT,배장호,N
2020-05-05,LT,손아섭,Y
2020-05-05,LT,송승준,Y
2020-05-05,LT,전준우,Y
2020-05-05,LT,김대우,Y
2020-05-05,LT,오현택,Y
2020-05-05,LT,진명호,Y
2020-05-05,LT,안치홍,Y
2020-05-05,NC,임형원,N
2020-05-05,NC,안인산,N
2020-05-05,NC,라이트,Y
2020-05-05,NC,알테어,Y
2020-05-05,NC,김태경,N
2020-05-05,NC,정구범,N
2020-05-05,NC,박시원,N
2020-05-05,NC,이재학,N
2020-05-05,NC,김건태,Y
2020-05-05,NC,이상호,Y
2020-05-05,NC,강동연,N
2020-05-05,NC,이원재,Y
2020-05-05,NC,윤수강,N
2020-05-05,NC,홍성민,N
2020-05-05,NC,박민우,Y
2020-05-05,NC,강진성,Y
2020-05-05,NC,노진혁,Y
2020-05-05,NC,김성욱,Y
2020-05-05,NC,나성범,Y
2020-05-05,NC,유영준,N
2020-05-05,NC,김준완,Y
2020-05-05,NC,장현식,N
2020-05-05,NC,임정호,Y
2020-05-05,NC,권희동,Y
2020-05-05,NC,박진우,Y
2020-05-05,NC,김태진,Y
2020-05-05,NC,배재환,Y
2020-05-05,NC,최승민,N
2020-05-05,NC,구창모,Y
2020-05-05,NC,김찬형,Y
2020-05-05,NC,최성영,N
2020-05-05,NC,김진호,N
2020-05-05,NC,김태현,N
2020-05-05,NC,소이현,N
2020-05-05,NC,김영규,N
2020-05-05,NC,신민혁,N
2020-05-05,NC,오영수,N
2020-05-05,NC,이승헌,N
2020-05-05,NC,김형준,N
2020-05-05,NC,루친스키,Y
2020-05-05,NC,송명기,N
2020-05-05,NC,전사민,N
2020-05-05,NC,배민서,N
2020-05-05,NC,최정원,Y
2020-05-05,NC,서호철,N
2020-05-05,NC,지석훈,N
2020-05-05,NC,박석민,Y
2020-05-05,NC,김진성,N
2020-05-05,NC,원종현,Y
2020-05-05,NC,양의지,Y
2020-05-05,NC,정범모,N
2020-05-05,NC,이명기,Y
2020-05-05,NC,김태군,Y
2020-05-05,NC,임창민,Y
2020-05-05,NC,모창민,Y
2020-05-05,NC,강윤구,Y
2020-05-05,OB,안권수,Y
2020-05-05,OB,제환유,N
2020-05-05,OB,플렉센,Y
2020-05-05,OB,장규빈,N
2020-05-05,OB,이주엽,N
2020-05-05,OB,최세창,N
2020-05-05,OB,류지혁,Y
2020-05-05,OB,윤명준,Y
2020-05-05,OB,박세혁,Y
2020-05-05,OB,이동원,Y
2020-05-05,OB,이형범,Y
2020-05-05,OB,장승현,N
2020-05-05,OB,함덕주,Y
2020-05-05,OB,김인태,Y
2020-05-05,OB,박종기,N
2020-05-05,OB,이흥련,Y
2020-05-05,OB,백동훈,N
2020-05-05,OB,신성현,N
2020-05-05,OB,진재혁,N
2020-05-05,OB,최용제,N
2020-05-05,OB,김경호,N
2020-05-05,OB,채지선,Y
2020-05-05,OB,서예일,N
2020-05-05,OB,이영하,Y
2020-05-05,OB,이유찬,Y
2020-05-05,OB,최원준,Y
2020-05-05,OB,백민규,N
2020-05-05,OB,박치국,Y
2020-05-05,OB,김민규,N
2020-05-05,OB,권민석,N
2020-05-05,OB,이승민,N
2020-05-05,OB,박신지,N
2020-05-05,OB,김호준,N
2020-05-05,OB,알칸타라,Y
2020-05-05,OB,송승환,N
2020-05-05,OB,전창민,N
2020-05-05,OB,김태근,N
2020-05-05,OB,정현욱,N
2020-05-05,OB,페르난데스,Y
2020-05-05,OB,김대한,N
2020-05-05,OB,정상호,Y
2020-05-05,OB,권혁,N
2020-05-05,OB,김승회,N
2020-05-05,OB,김재호,Y
2020-05-05,OB,장원준,N
2020-05-05,OB,오재일,Y
2020-05-05,OB,최주환,Y
2020-05-05,OB,이현승,Y
2020-05-05,OB,이용찬,N
2020-05-05,OB,오재원,Y
2020-05-05,OB,김강률,N
2020-05-05,OB,김재환,Y
2020-05-05,OB,박건우,Y
2020-05-05,OB,유희관,N
2020-05-05,OB,정수빈,Y
2020-05-05,OB,허경민,Y
2020-05-05,OB,국해성,Y
2020-05-05,SK,킹엄,Y
2020-05-05,SK,핀토,Y
2020-05-05,SK,현원회,N
2020-05-05,SK,김성민,N
2020-05-05,SK,최지훈,Y
2020-05-05,SK,오원석,N
2020-05-05,SK,류효승,N
2020-05-05,SK,박종훈,Y
2020-05-05,SK,고종욱,Y
2020-05-05,SK,오준혁,N
2020-05-05,SK,정진기,Y
2020-05-05,SK,서진용,Y
2020-05-05,SK,정영일,N
2020-05-05,SK,문승원,N
2020-05-05,SK,최항,Y
2020-05-05,SK,한동민,Y
2020-05-05,SK,정현,Y
2020-05-05,SK,이홍구,N
2020-05-05,SK,노수광,Y
2020-05-05,SK,김정빈,Y
2020-05-05,SK,조영우,N
2020-05-05,SK,이승진,N
2020-05-05,SK,이건욱,N
2020-05-05,SK,유서준,N
2020-05-05,SK,박민호,Y
2020-05-05,SK,김택형,Y
2020-05-05,SK,이재관,N
2020-05-05,SK,이현석,Y
2020-05-05,SK,남태혁,N
2020-05-05,SK,김찬호,N
2020-05-05,SK,김주한,Y
2020-05-05,SK,정수민,N
2020-05-05,SK,이원준,N
2020-05-05,SK,로맥,Y
2020-05-05,SK,김정우,N
2020-05-05,SK,최준우,N
2020-05-05,SK,전경원,N
2020-05-05,SK,채현우,N
2020-05-05,SK,하재훈,Y
2020-05-05,SK,김창평,Y
2020-05-05,SK,백승건,N
2020-05-05,SK,김성민,N
2020-05-05,SK,최재성,N
2020-05-05,SK,김강민,Y
2020-05-05,SK,윤석민,Y
2020-05-05,SK,윤희상,N
2020-05-05,SK,신재웅,N
2020-05-05,SK,정의윤,Y
2020-05-05,SK,최정,Y
2020-05-05,SK,김세현,Y
2020-05-05,SK,김성현,Y
2020-05-05,SK,이재원,Y
2020-05-05,SK,박희수,Y
2020-05-05,SK,김재현,N
2020-05-05,SK,채태인,Y
2020-05-05,SK,강지광,N
2020-05-05,SK,김태훈,N
2020-05-05,SS,뷰캐넌,Y
2020-05-05,SS,홍원표,N
2020-05-05,SS,황동재,N
2020-05-05,SS,허윤동,N
2020-05-05,SS,김지찬,Y
2020-05-05,SS,이승민,N
2020-05-05,SS,살라디노,Y
2020-05-05,SS,이승현,Y
2020-05-05,SS,김응민,Y
2020-05-05,SS,최영진,Y
2020-05-05,SS,김대우,Y
2020-05-05,SS,김헌곤,Y
2020-05-05,SS,임현준,Y
2020-05-05,SS,구자욱,Y
2020-05-05,SS,박찬도,Y
2020-05-05,SS,박해민,Y
2020-05-05,SS,이현동,N
2020-05-05,SS,노성호,Y
2020-05-05,SS,이성곤,N
2020-05-05,SS,김호재,N
2020-05-05,SS,백승민,N
2020-05-05,SS,이수민,N
2020-05-05,SS,박계범,N
2020-05-05,SS,송준석,N
2020-05-05,SS,최선호,N
2020-05-05,SS,구준범,N
2020-05-05,SS,김재현,Y
2020-05-05,SS,김민수,N
2020-05-05,SS,홍정우,Y
2020-05-05,SS,박세웅,N
2020-05-05,SS,이성규,Y
2020-05-05,SS,최충연,N
2020-05-05,SS,임대한,N
2020-05-05,SS,김동엽,Y
2020-05-05,SS,최지광,Y
2020-05-05,SS,장지훈,N
2020-05-05,SS,김시현,N
2020-05-05,SS,김윤수,N
2020-05-05,SS,공민규,N
2020-05-05,SS,양창섭,N
2020-05-05,SS,최채흥,Y
2020-05-05,SS,김용하,N
2020-05-05,SS,윤정빈,N
2020-05-05,SS,양우현,N
2020-05-05,SS,박승규,N
2020-05-05,SS,라이블리,Y
2020-05-05,SS,김도환,N
2020-05-05,SS,원태인,Y
2020-05-05,SS,이학주,N
2020-05-05,SS,우규민,Y
2020-05-05,SS,윤성환,N
2020-05-05,SS,강민호,Y
2020-05-05,SS,오승환,N
2020-05-05,SS,이원석,Y
2020-05-05,SS,백정현,Y
2020-05-05,SS,장필준,Y
2020-05-05,SS,김상수,Y
2020-05-05,SS,정인욱,N
2020-05-05,SS,권오준,N
2020-05-05,WO,모터,Y
2020-05-05,WO,김병휘,N
2020-05-05,WO,이종민,N
2020-05-05,WO,박주홍,N
2020-05-05,WO,문찬종,N
2020-05-05,WO,정대현,N
2020-05-05,WO,문성현,N
2020-05-05,WO,양현,Y
2020-05-05,WO,윤영삼,N
2020-05-05,WO,김정후,N
2020-05-05,WO,박정음,Y
2020-05-05,WO,김규민,Y
2020-05-05,WO,김태훈,N
2020-05-05,WO,한현희,N
2020-05-05,WO,신재영,Y
2020-05-05,WO,조상우,Y
2020-05-05,WO,조성운,N
2020-05-05,WO,이영준,Y
2020-05-05,WO,김하성,Y
2020-05-05,WO,임지열,N
2020-05-05,WO,임병욱,Y
2020-05-05,WO,박준태,Y
2020-05-05,WO,김은성,N
2020-05-05,WO,최원태,Y
2020-05-05,WO,박주현,N
2020-05-05,WO,송우현,N
2020-05-05,WO,임규빈,Y
2020-05-05,WO,허정협,N
2020-05-05,WO,차재용,N
2020-05-05,WO,전병우,Y
2020-05-05,WO,김웅빈,N
2020-05-05,WO,김선기,N
2020-05-05,WO,주효상,N
2020-05-05,WO,김혜성,Y
2020-05-05,WO,브리검,Y
2020-05-05,WO,이정후,Y
2020-05-05,WO,양기현,N
2020-05-05,WO,김재웅,Y
2020-05-05,WO,이승호,N
2020-05-05,WO,김성민,Y
2020-05-05,WO,배현호,N
2020-05-05,WO,안우진,N
2020-05-05,WO,김수환,N
2020-05-05,WO,김주형,Y
2020-05-05,WO,박주성,N
2020-05-05,WO,주성원,N
2020-05-05,WO,요키시,Y
2020-05-05,WO,조영건,N
2020-05-05,WO,김신회,N
2020-05-05,WO,윤정현,Y
2020-05-05,WO,이택근,Y
2020-05-05,WO,오주원,Y
2020-05-05,WO,박병호,Y
2020-05-05,WO,김상수,Y
2020-05-05,WO,서건창,Y
2020-05-05,WO,박동원,Y
2020-05-05,WO,이지영,Y
2020-05-05,HH,신지후,N
2020-05-05,HH,백진우,N
2020-05-05,HH,이태양,Y
2020-05-05,HH,송윤준,N
2020-05-05,HH,정진호,Y
2020-05-05,HH,이현호,Y
2020-05-05,HH,김민하,N
2020-05-05,HH,강경학,N
2020-05-05,HH,임준섭,Y
2020-05-05,HH,하주석,Y
2020-05-05,HH,신정락,Y
2020-05-05,HH,남지민,N
2020-05-05,HH,이해창,Y
2020-05-05,HH,한승주,N
2020-05-05,HH,김경태,N
2020-05-06,LG,배재준,N
2020-05-06,HH,남지민,N
2020-05-06,HH,한승주,N
2020-05-06,HH,신지후,N
2020-05-06,HH,백진우,N
2020-05-06,HH,신정락,Y
2020-05-06,HH,이해창,Y
2020-05-06,HH,김경태,N
2020-05-06,HH,이태양,Y
2020-05-06,HH,송윤준,N
2020-05-06,HH,정진호,Y
2020-05-06,HH,이현호,Y
2020-05-06,HH,김민하,N
2020-05-06,HH,강경학,N
2020-05-06,HH,임준섭,Y
2020-05-06,HH,하주석,Y
2020-05-06,HH,양성우,N
2020-05-06,HH,윤대경,N
2020-05-06,HH,장운호,Y
2020-05-06,HH,박한결,N
2020-05-06,HH,김종수,N
2020-05-06,HH,송창현,N
2020-05-06,HH,윤호솔,N
2020-05-06,HH,문동욱,N
2020-05-06,HH,서균,N
2020-05-06,HH,황영국,N
2020-05-06,HH,김민우,Y
2020-05-06,HH,김범수,Y
2020-05-06,HH,이동훈,N
2020-05-06,HH,장진혁,Y
2020-05-06,HH,박상언,N
2020-05-06,HH,박상원,Y
2020-05-06,HH,김진영,Y
2020-05-06,HH,김진욱,N
2020-05-06,HH,박주홍,N
2020-05-06,HH,호잉,Y
2020-05-06,HH,정은원,Y
2020-05-06,HH,변우혁,N
2020-05-06,HH,노시환,Y
2020-05-06,HH,서폴드,Y
2020-05-06,HH,김이환,N
2020-05-06,HH,채드벨,N
2020-05-06,HH,박윤철,N
2020-05-06,HH,유장혁,N
2020-05-06,HH,김태균,Y
2020-05-06,HH,이성열,Y
2020-05-06,HH,안영명,Y
2020-05-06,HH,윤규진,N
2020-05-06,HH,이용규,Y
2020-05-06,HH,최진행,N
2020-05-06,HH,송창식,N
2020-05-06,HH,정우람,Y
2020-05-06,HH,최승준,N
2020-05-06,HH,김문호,N
2020-05-06,HH,송광민,Y
2020-05-06,HH,장시환,Y
2020-05-06,HH,최재훈,Y
2020-05-06,HH,오선진,Y
2020-05-06,HH,김종민,N
2020-05-06,HH,김회성,Y
2020-05-06,HH,장민재,Y
2020-05-06,HT,홍종표,N
2020-05-06,HT,유지성,N
2020-05-06,HT,브룩스,Y
2020-05-06,HT,가뇽,Y
2020-05-06,HT,박민,N
2020-05-06,HT,정해영,N
2020-05-06,HT,임기준,N
2020-05-06,HT,홍건희,N
2020-05-06,HT,변시원,Y
2020-05-06,HT,유민상,Y
2020-05-06,HT,김윤동,N
2020-05-06,HT,임기영,Y
2020-05-06,HT,김민식,N
2020-05-06,HT,최정민,N
2020-05-06,HT,황윤호,Y
2020-05-06,HT,이우성,Y
2020-05-06,HT,고영창,Y
2020-05-06,HT,고장혁,N
2020-05-06,HT,박준표,Y
2020-05-06,HT,한승택,Y
2020-05-06,HT,이창진,N
2020-05-06,HT,이은총,N
2020-05-06,HT,차명진,N
2020-05-06,HT,박찬호,Y
2020-05-06,HT,박진두,N
2020-05-06,HT,최정용,Y
2020-05-06,HT,황대인,N
2020-05-06,HT,이민우,N
2020-05-06,HT,황인준,N
2020-05-06,HT,박정수,N
2020-05-06,HT,문경찬,Y
2020-05-06,HT,김호령,N
2020-05-06,HT,이준영,Y
2020-05-06,HT,김명찬,N
2020-05-06,HT,최원준,Y
2020-05-06,HT,전상현,Y
2020-05-06,HT,김규성,N
2020-05-06,HT,김현준,Y
2020-05-06,HT,이진영,N
2020-05-06,HT,이정훈,Y
2020-05-06,HT,박진태,Y
2020-05-06,HT,김승범,N
2020-05-06,HT,하준영,N
2020-05-06,HT,한준수,N
2020-05-06,HT,김현수,N
2020-05-06,HT,김기훈,N
2020-05-06,HT,오선우,N
2020-05-06,HT,홍원빈,N
2020-05-06,HT,양승철,N
2020-05-06,HT,터커,Y
2020-05-06,HT,김주찬,N
2020-05-06,HT,최형우,Y
2020-05-06,HT,나주환,Y
2020-05-06,HT,유재신,N
2020-05-06,HT,양현종,Y
2020-05-06,HT,홍상삼,N
2020-05-06,HT,김선빈,Y
2020-05-06,HT,나지완,Y
2020-05-06,HT,백용환,Y
2020-05-06,HT,문선재,Y
2020-05-06,HT,장영석,Y
2020-05-06,KT,소형준,N
2020-05-06,KT,이강준,N
2020-05-06,KT,데스파이네,Y
2020-05-06,KT,천성호,N
2020-05-06,KT,강현우,Y
2020-05-06,KT,윤준혁,N
2020-05-06,KT,한지용,N
2020-05-06,KT,오태곤,Y
2020-05-06,KT,박승욱,Y
2020-05-06,KT,조근종,N
2020-05-06,KT,김영환,N
2020-05-06,KT,김민혁,Y
2020-05-06,KT,심우준,Y
2020-05-06,KT,문상철,N
2020-05-06,KT,안승한,N
2020-05-06,KT,송민섭,Y
2020-05-06,KT,김병희,Y
2020-05-06,KT,류희운,N
2020-05-06,KT,안현준,N
2020-05-06,KT,조현우,N
2020-05-06,KT,배정대,Y
2020-05-06,KT,조용호,Y
2020-05-06,KT,강민국,Y
2020-05-06,KT,강장산,N
2020-05-06,KT,김태훈,N
2020-05-06,KT,김민수,Y
2020-05-06,KT,이창재,N
2020-05-06,KT,정성곤,N
2020-05-06,KT,주권,Y
2020-05-06,KT,김재윤,Y
2020-05-06,KT,배제성,Y
2020-05-06,KT,조한욱,N
2020-05-06,KT,임지한,N
2020-05-06,KT,박세진,N
2020-05-06,KT,장현우,N
2020-05-06,KT,김성훈,N
2020-05-06,KT,이대은,Y
2020-05-06,KT,로하스,Y
2020-05-06,KT,조병욱,N
2020-05-06,KT,이정현,N
2020-05-06,KT,이재근,N
2020-05-06,KT,김민,N
2020-05-06,KT,강백호,Y
2020-05-06,KT,쿠에바스,Y
2020-05-06,KT,이정훈,N
2020-05-06,KT,손동현,Y
2020-05-06,KT,이상동,N
2020-05-06,KT,고성민,N
2020-05-06,KT,박민석,N
2020-05-06,KT,이선우,N
2020-05-06,KT,박경수,Y
2020-05-06,KT,유한준,Y
2020-05-06,KT,금민철,N
2020-05-06,KT,전유수,Y
2020-05-06,KT,이보근,N
2020-05-06,KT,황재균,Y
2020-05-06,KT,유원상,N
2020-05-06,KT,허도환,Y
2020-05-06,KT,이상화,Y
2020-05-06,KT,이준수,N
2020-05-06,KT,하준호,Y
2020-05-06,KT,장성우,Y
2020-05-06,LG,이민호,Y
2020-05-06,LG,손호영,Y
2020-05-06,LG,김윤식,Y
2020-05-06,LG,라모스,Y
2020-05-06,LG,이주형,N
2020-05-06,LG,김지용,N
2020-05-06,LG,김대유,Y
2020-05-06,LG,문광은,Y
2020-05-06,LG,임찬규,N
2020-05-06,LG,유강남,Y
2020-05-06,LG,이우찬,N
2020-05-06,LG,이천웅,Y
2020-05-06,LG,최성훈,N
2020-05-06,LG,류원석,N
2020-05-06,LG,윤형준,N
2020-05-06,LG,최재원,N
2020-05-06,LG,박재욱,N
2020-05-06,LG,장준원,N
2020-05-06,LG,류형우,N
2020-05-06,LG,이진석,N
2020-05-06,LG,백승현,N
2020-05-06,LG,이상규,Y
2020-05-06,LG,김재성,N
2020-05-06,LG,박지규,N
2020-05-06,LG,신민재,N
2020-05-06,LG,홍창기,Y
2020-05-06,LG,김호은,N
2020-05-06,LG,김대현,N
2020-05-06,LG,오석주,N
2020-05-06,LG,고우석,Y
2020-05-06,LG,이재원,N
2020-05-06,LG,윌슨,N
2020-05-06,LG,구본혁,Y
2020-05-06,LG,켈리,N
2020-05-06,LG,김성진,N
2020-05-06,LG,한선태,N
2020-05-06,LG,이정용,N
2020-05-06,LG,정우영,Y
2020-05-06,LG,이상영,N
2020-05-06,LG,이성우,Y
2020-05-06,LG,박용택,Y
2020-05-06,LG,송은범,Y
2020-05-06,LG,정근우,Y
2020-05-06,LG,김현수,Y
2020-05-06,LG,차우찬,Y
2020-05-06,LG,진해수,Y
2020-05-06,LG,김민성,Y
2020-05-06,LG,이형종,N
2020-05-06,LG,정찬헌,N
2020-05-06,LG,김용의,Y
2020-05-06,LG,전민수,N
2020-05-06,LG,백청훈,N
2020-05-06,LG,오지환,Y
2020-05-06,LG,최동환,Y
2020-05-06,LG,정주현,Y
2020-05-06,LG,채은성,Y
2020-05-06,LG,양종민,N
2020-05-06,LG,정용운,N
