게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,구원,완투,종료,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20190323HHOB0,2019-03-23,OB,HH,0,B,이현승,0,1,0,0, ,1,2,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323KTSK0,2019-03-23,KT,SK,0,T,엄상백,0,1,0,0, ,0,1,18,3,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.0,6.0,0.0
20190323KTSK0,2019-03-23,KT,SK,0,T,정성곤,0,1,0,0,L,0,3,20,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0.0,1.0,0.0
20190323KTSK0,2019-03-23,SK,KT,0,B,김택형,0,1,0,0, ,1,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190323KTSK0,2019-03-23,KT,SK,0,T,최건,0,1,0,1, ,0,3,18,4,2,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1.5,3.0,0.0
20190323KTSK0,2019-03-23,KT,SK,0,T,쿠에바스,1,0,0,0, ,0,17,84,26,24,7,1,0,1,0,0,0,0,2,0,0,3,0,0,0,0,4,4,2.25,1.588235294,0.857142857
20190323KTSK0,2019-03-23,SK,KT,0,B,하재훈,0,1,0,0,W,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323KTSK0,2019-03-23,SK,KT,0,B,김광현,1,0,0,0, ,0,18,110,29,26,8,0,0,1,0,0,0,0,3,0,0,7,1,0,0,0,4,4,0.666666667,1.833333333,1.285714286
20190323KTSK0,2019-03-23,SK,KT,0,B,김태훈,0,1,0,1,S,0,3,14,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323LGHT0,2019-03-23,LG,HT,0,T,신정락,0,1,0,0, ,1,3,17,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20190323LGHT0,2019-03-23,HT,LG,0,B,김윤동,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323LGHT0,2019-03-23,HT,LG,0,B,고영창,0,1,0,0, ,0,1,13,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,6.0,0.0
20190323LGHT0,2019-03-23,HT,LG,0,B,문경찬,0,1,0,0, ,0,1,9,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0.0,6.0,0.0
20190323LGHT0,2019-03-23,HT,LG,0,B,이준영,0,1,0,0, ,0,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
20190323LGHT0,2019-03-23,LG,HT,0,T,윌슨,1,0,0,0,W,0,21,93,26,22,3,1,0,0,0,0,1,0,2,0,1,4,1,0,0,0,0,0,0.333333333,0.7142857140000001,0.75
20190323LGHT0,2019-03-23,HT,LG,0,B,하준영,0,1,0,0, ,0,4,23,5,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.75,0.0
20190323LGHT0,2019-03-23,HT,LG,0,B,양현종,1,0,0,0,L,0,18,91,22,21,5,2,0,0,0,0,0,0,1,0,0,8,2,0,0,0,1,1,0.75,1.0,0.428571429
20190323LGHT0,2019-03-23,LG,HT,0,T,정찬헌,0,1,0,1,S,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,이승현,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,NC,SS,0,B,윤지웅,0,1,0,0, ,0,1,9,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,임현준,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,NC,SS,0,B,배재환,0,1,0,1, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,홍정우,0,1,0,0, ,0,3,14,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,최지광,0,1,0,0, ,0,4,17,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,맥과이어,1,0,0,0,L,0,11,86,23,18,8,0,0,3,0,1,0,0,5,0,0,3,0,0,0,1,7,7,6.0,9.0,10.5
20190323SSNC0,2019-03-23,NC,SS,0,B,버틀러,1,0,0,0,W,0,22,96,25,23,3,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0.0,1.0,0.857142857
20190323SSNC0,2019-03-23,NC,SS,0,B,김진성,0,1,0,0, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323SSNC0,2019-03-23,SS,NC,0,T,장필준,0,1,0,0, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,WO,LT,0,T,한현희,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,WO,LT,0,T,조상우,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,LT,WO,0,B,이인복,0,1,0,0, ,0,2,19,4,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,3.0,6.0
20190323WOLT0,2019-03-23,LT,WO,0,B,차재용,0,1,0,1, ,0,3,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,LT,WO,0,B,레일리,1,0,0,0,L,0,12,81,21,19,6,0,0,2,0,0,0,0,2,0,0,4,1,2,0,1,5,5,1.8,2.1,4.0
20190323WOLT0,2019-03-23,WO,LT,0,T,브리검,1,0,0,0,W,0,15,86,24,22,6,2,0,0,0,0,0,0,1,0,1,6,0,1,0,0,4,3,1.125,0.545454545,1.8
20190323WOLT0,2019-03-23,LT,WO,0,B,정성종,0,1,0,0, ,0,3,17,6,6,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,LT,WO,0,B,고효준,0,1,0,0, ,0,3,15,5,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,3.0,2.0,0.0
20190323WOLT0,2019-03-23,WO,LT,0,T,이보근,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190323WOLT0,2019-03-23,WO,LT,0,T,김상수,0,1,0,0, ,1,3,12,4,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20190323WOLT0,2019-03-23,LT,WO,0,B,진명호,0,1,0,0, ,0,4,19,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.5,1.0
20190324HHOB0,2019-03-24,OB,HH,0,B,이현호,0,1,0,1, ,0,6,30,10,9,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,2.0,0.0,1.5
20190324HHOB0,2019-03-24,OB,HH,0,B,이형범,0,1,0,0, ,0,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0.0,0.0
20190324HHOB0,2019-03-24,HH,OB,0,T,채드벨,1,0,0,0,W,0,24,95,25,24,1,0,0,0,0,0,0,0,1,0,0,8,1,0,1,0,0,0,0.0,0.166666667,0.375
20190324HHOB0,2019-03-24,OB,HH,0,B,최대성,0,1,0,0, ,0,0,12,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0
20190324HHOB0,2019-03-24,OB,HH,0,B,이용찬,1,0,0,0,L,0,18,103,27,24,4,1,0,0,0,0,0,0,3,0,0,9,0,0,0,0,6,2,0.0,1.0,1.0
20190324HHOB0,2019-03-24,HH,OB,0,T,장민재,0,1,0,1, ,0,3,18,5,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1.5,0.0,0.0
20190324KTSK0,2019-03-24,SK,KT,0,B,서진용,0,1,0,0, ,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324KTSK0,2019-03-24,SK,KT,0,B,박민호,0,1,0,0, ,0,3,15,4,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5,1.0,0.0
20190324KTSK0,2019-03-24,KT,SK,0,T,엄상백,0,1,0,0,L,0,1,20,5,4,3,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,4,4,0.0,12.0,0.0
20190324KTSK0,2019-03-24,KT,SK,0,T,정성곤,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190324KTSK0,2019-03-24,KT,SK,0,T,김재윤,0,1,0,1, ,0,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190324KTSK0,2019-03-24,SK,KT,0,B,산체스,1,0,0,0, ,0,15,96,24,20,6,1,0,0,4,1,0,0,3,0,1,7,0,1,0,0,3,3,1.5,1.8,3.0
20190324KTSK0,2019-03-24,KT,SK,0,T,손동현,0,1,0,0, ,0,6,38,7,6,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.5,0.0
20190324KTSK0,2019-03-24,KT,SK,0,T,금민철,1,0,0,0, ,0,12,85,19,18,6,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1.5,1.75,0.6
20190324KTSK0,2019-03-24,SK,KT,0,B,강지광,0,1,0,0,W,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190324KTSK0,2019-03-24,SK,KT,0,B,김태훈,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324LGHT0,2019-03-24,HT,LG,0,B,이민우,0,1,0,1, ,0,5,26,7,7,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190324LGHT0,2019-03-24,HT,LG,0,B,황인준,0,1,0,0, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324LGHT0,2019-03-24,LG,HT,0,T,고우석,0,1,0,0, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190324LGHT0,2019-03-24,LG,HT,0,T,켈리,1,0,0,0,W,0,18,87,25,25,6,2,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,1,1.5,0.0,1.5
20190324LGHT0,2019-03-24,LG,HT,0,T,정우영,0,1,0,1, ,0,3,15,5,5,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190324LGHT0,2019-03-24,HT,LG,0,B,김기훈,0,1,0,0, ,0,4,43,7,3,0,0,0,0,1,1,0,0,4,0,0,1,0,2,0,0,1,1,1.5,0.0,0.0
20190324LGHT0,2019-03-24,HT,LG,0,B,터너,1,0,0,0,L,0,15,97,29,27,10,3,0,2,0,0,0,0,2,0,0,1,0,0,0,1,8,7,3.0,6.0,6.0
20190324LGHT0,2019-03-24,LG,HT,0,T,진해수,0,1,0,0, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.5
20190324SSNC0,2019-03-24,SS,NC,0,T,이승현,0,1,0,0, ,0,2,5,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324SSNC0,2019-03-24,NC,SS,0,B,장현식,0,1,0,0, ,0,2,14,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0.0,0.0,0.0
20190324SSNC0,2019-03-24,NC,SS,0,B,박진우,0,1,0,0, ,1,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,1.5,0.0
20190324SSNC0,2019-03-24,NC,SS,0,B,배재환,0,1,0,1, ,0,5,27,8,6,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0,1.8,1.5
20190324SSNC0,2019-03-24,NC,SS,0,B,루친스키,1,0,0,0, ,0,15,82,22,14,1,0,0,0,0,0,1,0,5,0,2,3,0,0,0,0,1,1,0.428571429,1.2,0.428571429
20190324SSNC0,2019-03-24,SS,NC,0,T,우규민,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190324SSNC0,2019-03-24,NC,SS,0,B,김진성,0,1,0,0,L,0,3,24,5,5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1.0,2.0,1.5
20190324SSNC0,2019-03-24,SS,NC,0,T,백정현,1,0,0,0, ,0,16,93,26,25,8,0,0,1,1,0,0,0,0,0,1,2,0,1,0,0,3,3,0.6,1.5,0.857142857
20190324SSNC0,2019-03-24,SS,NC,0,T,장필준,0,1,0,0, ,1,3,13,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324SSNC0,2019-03-24,SS,NC,0,T,권오준,0,1,0,0,W,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324WOLT0,2019-03-24,WO,LT,0,T,양현,0,1,0,0, ,0,3,21,5,3,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,2,3.0,2.0,0.0
20190324WOLT0,2019-03-24,LT,WO,0,B,김원중,1,0,0,0, ,0,16,98,21,20,4,2,0,0,0,1,0,0,1,0,0,6,0,0,0,0,2,2,1.0,0.9375,2.25
20190324WOLT0,2019-03-24,LT,WO,0,B,구승민,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324WOLT0,2019-03-24,WO,LT,0,T,김성민,0,1,0,0, ,0,1,16,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.0,0.0,0.0
20190324WOLT0,2019-03-24,WO,LT,0,T,박주성,0,1,0,1, ,0,3,13,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,3.0
20190324WOLT0,2019-03-24,WO,LT,0,T,요키시,1,0,0,0,L,0,17,94,23,21,5,2,0,1,1,0,1,0,1,0,0,4,0,0,0,0,4,4,0.75,1.058823529,0.857142857
20190324WOLT0,2019-03-24,LT,WO,0,B,고효준,0,1,0,0, ,1,3,15,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0
20190324WOLT0,2019-03-24,LT,WO,0,B,손승락,0,1,0,1, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190324WOLT0,2019-03-24,LT,WO,0,B,진명호,0,1,0,0,W,0,2,10,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,1.5,3.0
20190326HHHT0,2019-03-26,HH,HT,0,T,이태양,0,1,0,0, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190326HHHT0,2019-03-26,HT,HH,0,B,임기영,1,0,0,0,L,0,12,79,22,18,8,3,0,3,1,1,0,0,3,0,1,4,1,0,0,0,8,8,3.0,3.0,3.0
20190326HHHT0,2019-03-26,HH,HT,0,T,서균,0,1,0,0, ,0,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
20190326HHHT0,2019-03-26,HT,HH,0,B,이민우,0,1,0,1, ,0,6,22,8,7,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0.0,0.0,1.0
20190326HHHT0,2019-03-26,HT,HH,0,B,황인준,0,1,0,0, ,0,3,16,4,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0
20190326HHHT0,2019-03-26,HT,HH,0,B,이준영,0,1,0,0, ,0,6,37,12,10,5,2,0,0,0,0,0,0,2,0,0,2,1,0,0,0,4,4,0.0,0.0,0.0
20190326HHHT0,2019-03-26,HH,HT,0,T,김범수,0,1,0,0, ,0,1,16,4,2,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,6.0,0.0,0.0
20190326HHHT0,2019-03-26,HH,HT,0,T,김재영,1,0,0,0, ,0,8,74,17,15,7,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5,5,4.0,1.0,6.0
20190326HHHT0,2019-03-26,HH,HT,0,T,안영명,0,1,0,0,W,0,7,45,9,7,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0.0,0.0,1.5
20190326HHHT0,2019-03-26,HH,HT,0,T,송은범,0,1,0,0, ,1,6,18,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190326HHHT0,2019-03-26,HH,HT,0,T,정우람,0,1,0,1, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190326KTNC0,2019-03-26,NC,KT,0,B,이재학,1,0,0,0, ,0,15,92,22,21,5,1,0,0,0,0,0,0,1,0,0,10,0,1,0,0,3,2,1.5,0.75,1.2
20190326KTNC0,2019-03-26,NC,KT,0,B,윤지웅,0,1,0,1,W,0,3,18,5,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,2.0,6.0
20190326KTNC0,2019-03-26,NC,KT,0,B,장현식,0,1,0,0, ,1,3,29,5,3,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,1.5,2.0,0.0
20190326KTNC0,2019-03-26,NC,KT,0,B,배재환,0,1,0,0, ,0,3,24,4,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0
20190326KTNC0,2019-03-26,NC,KT,0,B,홍성무,0,1,0,0, ,0,3,21,6,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,1.5,0.0
20190326KTNC0,2019-03-26,KT,NC,0,T,엄상백,0,1,0,0, ,0,6,41,8,7,2,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0.0,1.5,0.0
20190326KTNC0,2019-03-26,KT,NC,0,T,정성곤,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,1.0,0.0
20190326KTNC0,2019-03-26,KT,NC,0,T,김재윤,0,1,0,0, ,0,5,28,9,6,2,0,0,1,0,0,1,0,2,2,0,2,0,0,0,0,1,1,2.0,2.4,1.5
20190326KTNC0,2019-03-26,KT,NC,0,T,이대은,1,0,0,0, ,0,15,99,26,23,7,1,1,3,0,1,0,0,2,0,1,3,1,1,0,0,7,5,3.0,3.0,1.8
20190326KTNC0,2019-03-26,KT,NC,0,T,손동현,0,1,0,1,L,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20190326KTNC0,2019-03-26,KT,NC,0,T,전유수,0,1,0,0, ,0,3,15,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190326KTNC0,2019-03-26,NC,KT,0,B,원종현,0,1,0,0, ,0,3,14,6,5,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,3.0,4.0,3.0
20190326KTNC0,2019-03-26,NC,KT,0,B,강윤구,0,1,0,0, ,1,3,11,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1.5
20190326LGSK0,2019-03-26,LG,SK,0,T,신정락,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190326LGSK0,2019-03-26,LG,SK,0,T,임찬규,1,0,0,0,W,0,15,84,21,21,8,3,0,1,0,0,0,0,0,0,0,7,1,1,0,0,3,3,1.285714286,1.6,0.5
20190326LGSK0,2019-03-26,SK,LG,0,B,박민호,0,1,0,0, ,0,3,23,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2.0,0.0
20190326LGSK0,2019-03-26,LG,SK,0,T,정우영,0,1,0,0, ,1,6,21,6,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190326LGSK0,2019-03-26,SK,LG,0,B,다익손,1,0,0,0,L,0,18,90,24,21,3,1,0,1,0,0,0,0,2,0,1,2,0,1,0,1,4,4,3.0,0.833333333,1.0
20190326LGSK0,2019-03-26,SK,LG,0,B,박정배,0,1,0,1, ,0,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190326LGSK0,2019-03-26,LG,SK,0,T,진해수,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190326LGSK0,2019-03-26,LG,SK,0,T,정찬헌,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190326LGSK0,2019-03-26,SK,LG,0,B,강지광,0,1,0,0, ,0,3,24,6,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,1.5,4.5,0.0
20190326SSLT0,2019-03-26,SS,LT,0,T,김대우,0,1,0,1, ,0,3,21,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190326SSLT0,2019-03-26,LT,SS,0,B,이인복,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20190326SSLT0,2019-03-26,SS,LT,0,T,홍정우,0,1,0,0, ,0,1,29,6,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0.0,0.0,0.0
20190326SSLT0,2019-03-26,SS,LT,0,T,헤일리,1,0,0,0,L,0,18,110,25,24,6,1,0,0,0,0,0,0,1,0,0,3,2,0,0,1,3,3,3.0,1.714285714,0.857142857
20190326SSLT0,2019-03-26,SS,LT,0,T,원태인,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20190326SSLT0,2019-03-26,LT,SS,0,B,톰슨,1,0,0,0,W,0,17,82,21,19,2,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0.0,0.333333333,0.5
20190326SSLT0,2019-03-26,LT,SS,0,B,오현택,0,1,0,1, ,0,3,16,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0.0,1.5
20190326SSLT0,2019-03-26,LT,SS,0,B,진명호,0,1,0,0, ,1,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20190326WOOB0,2019-03-26,OB,WO,0,B,윤명준,0,1,0,0, ,0,2,20,4,3,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,3.0,0.0
20190326WOOB0,2019-03-26,WO,OB,0,T,김동준,0,1,0,1, ,0,4,16,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20190326WOOB0,2019-03-26,WO,OB,0,T,한현희,0,1,0,0, ,0,2,15,5,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0.0,4.5,6.0
20190326WOOB0,2019-03-26,OB,WO,0,B,이형범,0,1,0,0,W,0,1,15,3,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,3.0,3.0,6.0
20190326WOOB0,2019-03-26,WO,OB,0,T,최원태,1,0,0,0, ,0,15,90,18,16,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0.8,4.0
