게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,구원,완투,종료,결과,홀드,이닝*3,투구 수,타자,타수,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고4,사구,삼진,병살타,폭투,보크,실책,실점,자책점,득점권WHIP,2점차이하WHIP,345번타자WHIP
20180324SSOB0,2018-03-24,SS,OB,0,T,심창민,0,1,0,1,S,0,3,22,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,SS,OB,0,T,임현준,0,1,0,0, ,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,OB,SS,0,B,함덕주,0,1,0,0, ,0,1,16,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0
20180324SSOB0,2018-03-24,OB,SS,0,B,린드블럼,1,0,0,0,L,0,13,93,22,19,8,3,0,0,0,0,1,0,2,0,0,4,0,0,0,0,4,4,2.4,3.0,9.0
20180324SSOB0,2018-03-24,OB,SS,0,B,이영하,0,1,0,0, ,0,4,25,6,6,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,OB,SS,0,B,박치국,0,1,0,0, ,0,4,11,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,OB,SS,0,B,곽빈,0,1,0,1, ,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,SS,OB,0,T,윤성환,1,0,0,0,W,0,20,76,25,25,6,2,0,1,0,0,0,0,0,0,0,2,1,0,0,0,3,3,2.0,0.428571429,1.5
20180324SSOB0,2018-03-24,SS,OB,0,T,한기주,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180324SSOB0,2018-03-24,OB,SS,0,B,김강률,0,1,0,0, ,0,4,20,7,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,1.5,3.0,6.0
20180325HHWO0,2018-03-25,HH,WO,0,T,서균,0,1,0,0, ,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,WO,HH,0,B,최원태,1,0,0,0,L,0,15,92,24,21,8,2,0,0,2,1,0,0,1,0,2,4,1,0,0,0,3,3,2.0,1.714285714,4.5
20180325HHWO0,2018-03-25,WO,HH,0,B,김선기,0,1,0,0, ,0,5,22,6,6,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,1.5
20180325HHWO0,2018-03-25,HH,WO,0,T,박상원,0,1,0,0, ,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,WO,HH,0,B,김성민,0,1,0,0, ,0,4,20,5,5,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,HH,WO,0,T,박주홍,0,1,0,0, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,HH,WO,0,T,휠러,1,0,0,0,W,0,21,105,26,24,4,1,0,1,0,0,0,0,1,0,1,7,0,0,0,0,1,1,0.0,0.692307692,1.0
20180325HHWO0,2018-03-25,WO,HH,0,B,오주원,0,1,0,1, ,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,HH,WO,0,T,송창식,0,1,0,0, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325HHWO0,2018-03-25,HH,WO,0,T,정우람,0,1,0,1,S,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325KTHT0,2018-03-25,KT,HT,0,T,류희운,0,1,0,0, ,0,6,23,7,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20180325KTHT0,2018-03-25,KT,HT,0,T,주권,1,0,0,0,L,0,9,77,20,18,9,2,0,1,0,0,0,0,1,0,1,4,0,0,0,0,7,7,3.75,15.0,6.0
20180325KTHT0,2018-03-25,KT,HT,0,T,김재윤,0,1,0,1, ,0,3,25,7,6,3,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,4,4,0.0,0.0,0.0
20180325KTHT0,2018-03-25,HT,KT,0,B,문경찬,0,1,0,0, ,0,3,21,5,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325KTHT0,2018-03-25,HT,KT,0,B,유승철,0,1,0,1, ,0,3,14,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5
20180325KTHT0,2018-03-25,KT,HT,0,T,홍성용,0,1,0,0, ,0,3,17,6,5,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,3,1.5,0.0,1.5
20180325KTHT0,2018-03-25,HT,KT,0,B,양현종,1,0,0,0,W,0,21,81,24,24,4,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1,1,0.0,1.0,1.5
20180325KTHT0,2018-03-25,KT,HT,0,T,배우열,0,1,0,0, ,0,3,15,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,LG,NC,0,T,김지용,0,1,0,0, ,0,2,18,6,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.0,3.0,3.0
20180325LGNC0,2018-03-25,LG,NC,0,T,최성훈,0,1,0,0, ,0,4,16,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,NC,LG,0,B,이민호,0,1,0,0, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,LG,NC,0,T,김대현,1,0,0,0,L,0,12,89,21,16,4,0,0,0,2,0,0,0,2,0,3,5,1,1,0,0,4,1,1.0,1.5,1.5
20180325LGNC0,2018-03-25,NC,LG,0,B,베렛,1,0,0,0,W,0,17,96,23,19,2,0,0,0,0,0,0,0,3,0,1,6,0,1,0,0,0,0,1.0,0.8,0.857142857
20180325LGNC0,2018-03-25,NC,LG,0,B,유원상,0,1,0,0, ,0,4,19,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,LG,NC,0,T,정찬헌,0,1,0,1, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,NC,LG,0,B,임창민,0,1,0,1, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325LGNC0,2018-03-25,LG,NC,0,T,최동환,0,1,0,0, ,0,5,34,8,5,2,1,0,0,0,0,0,1,2,0,0,0,1,1,0,0,1,1,1.0,0.0,1.5
20180325LGNC0,2018-03-25,NC,LG,0,B,강윤구,0,1,0,0, ,0,1,9,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0
20180325LTSK0,2018-03-25,SK,LT,0,B,서진용,0,1,0,0, ,1,5,19,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325LTSK0,2018-03-25,LT,SK,0,T,구승민,0,1,0,0, ,0,4,14,5,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,3.0
20180325LTSK0,2018-03-25,LT,SK,0,T,윤성빈,1,0,0,0,L,0,15,88,23,18,5,0,0,1,1,0,0,0,5,0,0,6,2,0,0,0,2,2,1.2,2.0,3.75
20180325LTSK0,2018-03-25,LT,SK,0,T,이명우,0,1,0,0, ,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325LTSK0,2018-03-25,SK,LT,0,B,신재웅,0,1,0,0, ,1,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325LTSK0,2018-03-25,LT,SK,0,T,손승락,0,1,0,1, ,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325LTSK0,2018-03-25,LT,SK,0,T,배장호,0,1,0,0, ,0,3,16,4,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0
20180325LTSK0,2018-03-25,SK,LT,0,B,김광현,1,0,0,0,W,0,15,78,20,19,3,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.0,0.8,0.6
20180325LTSK0,2018-03-25,LT,SK,0,T,김대우,0,1,0,0, ,0,0,5,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0
20180325LTSK0,2018-03-25,SK,LT,0,B,김태훈,0,1,0,1, ,0,6,22,7,7,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,1.5
20180325SSOB0,2018-03-25,SS,OB,0,T,임현준,0,1,0,1, ,0,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180325SSOB0,2018-03-25,OB,SS,0,B,이영하,0,1,0,0, ,1,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180325SSOB0,2018-03-25,SS,OB,0,T,최충연,0,1,0,0, ,0,2,13,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.5,1.5
20180325SSOB0,2018-03-25,SS,OB,0,T,아델만,1,0,0,0,L,0,20,109,29,23,7,0,0,1,0,0,1,1,3,0,1,3,2,0,1,0,5,5,0.6,1.3125,1.285714286
20180325SSOB0,2018-03-25,OB,SS,0,B,장원준,1,0,0,0,W,0,21,103,27,25,6,0,0,1,0,1,1,0,1,0,0,4,0,0,0,0,4,4,2.0,0.882352941,0.857142857
20180325SSOB0,2018-03-25,OB,SS,0,B,김강률,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,NC,HH,0,B,이민호,0,1,0,0, ,0,1,12,5,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0
20180327HHNC0,2018-03-27,NC,HH,0,B,최금강,1,0,0,0, ,0,11,85,18,14,4,0,0,0,0,0,0,0,3,0,1,4,1,0,0,0,3,3,0.0,0.5,0.75
20180327HHNC0,2018-03-27,HH,NC,0,T,김범수,0,1,0,1, ,0,2,12,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,HH,NC,0,T,윤규진,1,0,0,0,L,0,10,75,19,14,4,1,0,1,0,0,0,1,2,0,2,4,0,0,0,0,6,3,1.5,3.0,1.0
20180327HHNC0,2018-03-27,HH,NC,0,T,송은범,0,1,0,0, ,0,7,33,8,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,3.0,1.5
20180327HHNC0,2018-03-27,HH,NC,0,T,심수창,0,1,0,0, ,0,3,24,6,6,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,3,3,3.0,0.0,1.5
20180327HHNC0,2018-03-27,NC,HH,0,B,김진성,0,1,0,0, ,1,2,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,NC,HH,0,B,원종현,0,1,0,0, ,1,3,16,5,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,NC,HH,0,B,유원상,0,1,0,0, ,1,5,20,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5
20180327HHNC0,2018-03-27,NC,HH,0,B,임창민,0,1,0,1,S,0,3,10,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,HH,NC,0,T,강승현,0,1,0,0, ,0,2,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0.0,0.0,0.0
20180327HHNC0,2018-03-27,NC,HH,0,B,강윤구,0,1,0,0,W,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327KTSK0,2018-03-27,SK,KT,0,B,정영일,0,1,0,0, ,0,4,18,5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.5
20180327KTSK0,2018-03-27,KT,SK,0,T,고영표,1,0,0,0,L,0,12,82,23,21,9,0,1,1,4,0,0,0,1,0,1,5,0,1,0,0,6,5,2.142857143,3.0,1.5
20180327KTSK0,2018-03-27,SK,KT,0,B,김주한,0,1,0,0, ,0,2,19,6,5,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,2,3.0,0.0,0.0
20180327KTSK0,2018-03-27,SK,KT,0,B,산체스,1,0,0,0,W,0,18,90,22,21,5,0,0,0,1,1,0,0,1,0,0,3,0,0,0,1,1,1,0.0,1.0,1.0
20180327KTSK0,2018-03-27,KT,SK,0,T,홍성용,0,1,0,1, ,0,6,29,8,8,2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0.0,0.0,1.5
20180327KTSK0,2018-03-27,SK,KT,0,B,박정배,0,1,0,1,S,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0
20180327KTSK0,2018-03-27,KT,SK,0,T,김사율,0,1,0,0, ,0,6,48,12,10,3,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0.0,0.0,6.0
20180327LGWO0,2018-03-27,LG,WO,0,T,신정락,0,1,0,0, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LGWO0,2018-03-27,LG,WO,0,T,임정우,0,1,0,0, ,0,1,15,3,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0,6.0,0.0
20180327LGWO0,2018-03-27,LG,WO,0,T,소사,1,0,0,0, ,0,18,92,26,23,7,1,0,0,0,1,1,0,2,1,0,4,1,0,0,0,3,2,1.5,1.5,4.5
20180327LGWO0,2018-03-27,WO,LG,0,B,조상우,0,1,0,0, ,0,3,28,6,3,1,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2,2,3.0,3.0,0.0
20180327LGWO0,2018-03-27,WO,LG,0,B,김선기,0,1,0,0, ,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LGWO0,2018-03-27,WO,LG,0,B,브리검,1,0,0,0, ,0,18,102,27,25,7,2,0,0,0,0,0,0,2,0,0,7,0,0,0,0,2,2,0.666666667,1.5,2.4
20180327LGWO0,2018-03-27,WO,LG,0,B,김성민,0,1,0,1,W,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180327LGWO0,2018-03-27,LG,WO,0,T,이동현,0,1,0,0, ,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LGWO0,2018-03-27,WO,LG,0,B,오주원,0,1,0,0, ,1,3,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,3.0
20180327LGWO0,2018-03-27,WO,LG,0,B,김상수,0,1,0,0, ,1,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LGWO0,2018-03-27,LG,WO,0,T,진해수,0,1,0,0, ,0,2,16,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.0
20180327LGWO0,2018-03-27,LG,WO,0,T,정찬헌,0,1,0,1,L,0,5,28,10,8,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3.0,2.4,0.0
20180327LTOB0,2018-03-27,OB,LT,0,B,변진수,0,1,0,1, ,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LTOB0,2018-03-27,OB,LT,0,B,함덕주,0,1,0,0, ,0,3,16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
20180327LTOB0,2018-03-27,LT,OB,0,T,레일리,1,0,0,0,L,0,15,99,23,18,5,3,0,0,1,0,0,1,2,0,2,7,1,0,0,0,3,3,1.2,3.75,0.428571429
20180327LTOB0,2018-03-27,OB,LT,0,B,박치국,0,1,0,0, ,0,1,11,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180327LTOB0,2018-03-27,OB,LT,0,B,후랭코프,1,0,0,0,W,0,18,83,21,20,2,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,0.0,1.0,1.2
20180327LTOB0,2018-03-27,LT,OB,0,T,이명우,0,1,0,0, ,0,2,21,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,2,0.0,0.0,0.0
20180327LTOB0,2018-03-27,OB,LT,0,B,이현승,0,1,0,0, ,0,4,21,4,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
20180327LTOB0,2018-03-27,LT,OB,0,T,김대우,0,1,0,1, ,0,3,18,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1.5,0.0,0.0
20180327LTOB0,2018-03-27,LT,OB,0,T,진명호,0,1,0,0, ,0,4,28,6,5,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,6.0,0.0,0.0
20180327SSHT0,2018-03-27,HT,SS,0,B,임기준,0,1,0,0, ,0,3,12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0
20180327SSHT0,2018-03-27,SS,HT,0,T,황수범,0,1,0,0, ,0,6,54,12,7,2,1,0,0,0,0,0,0,5,0,0,2,1,0,0,0,3,3,2.0,0.0,9.0
20180327SSHT0,2018-03-27,HT,SS,0,B,박정수,0,1,0,0, ,0,2,12,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0
20180327SSHT0,2018-03-27,HT,SS,0,B,문경찬,0,1,0,1, ,0,3,27,6,5,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.5,0.0,0.0
20180327SSHT0,2018-03-27,SS,HT,0,T,김승현,0,1,0,1, ,0,3,9,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0
20180327SSHT0,2018-03-27,HT,SS,0,B,팻딘,1,0,0,0,W,0,19,84,23,22,3,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0.0,0.5,0.375
