게임키,일자,팀코드,상대팀코드,더블헤더코드,초말,선수명,선발,타순,타자,타수,타점,득점,안타,2루타,3루타,홈런,도루,도루실패,희타,희비,4구,고의4구,사구,삼진,병살타,실책,잔루,득점권타율,득점권타수,득점권안타
20180324KTHT0,2018-03-24,HT,KT,0,B,최형우,1,4,5,4,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0.0,0,0
20180324KTHT0,2018-03-24,KT,HT,0,T,박경수,1,7,4,4,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1.0,1,1
20180324KTHT0,2018-03-24,KT,HT,0,T,윤석민,1,4,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324KTHT0,2018-03-24,KT,HT,0,T,유한준,1,6,4,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0
20180324KTHT0,2018-03-24,KT,HT,0,T,황재균,1,5,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20180324KTHT0,2018-03-24,HT,KT,0,B,유재신,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180324KTHT0,2018-03-24,HT,KT,0,B,이명기,1,1,5,4,0,1,2,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0.0,1,0
20180324KTHT0,2018-03-24,KT,HT,0,T,장성우,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20180324KTHT0,2018-03-24,HT,KT,0,B,김선빈,1,9,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0
20180324KTHT0,2018-03-24,HT,KT,0,B,나지완,1,5,5,5,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1.0,1,1
20180324KTHT0,2018-03-24,HT,KT,0,B,안치홍,1,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1,0
20180324KTHT0,2018-03-24,HT,KT,0,B,정성훈,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180324KTHT0,2018-03-24,KT,HT,0,T,이진영,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,이상호,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,유강남,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20180324LGNC0,2018-03-24,NC,LG,0,B,박민우,1,1,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,노진혁,1,2,4,3,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,김성욱,0,7,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1
20180324LGNC0,2018-03-24,NC,LG,0,B,나성범,1,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,3,0
20180324LGNC0,2018-03-24,LG,NC,0,T,강승호,1,7,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,권희동,1,6,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,양석환,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20180324LGNC0,2018-03-24,LG,NC,0,T,안익훈,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,스크럭스,1,4,4,2,2,1,2,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,신진호,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20180324LGNC0,2018-03-24,LG,NC,0,T,가르시아,1,4,4,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,박용택,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0.0,1,0
20180324LGNC0,2018-03-24,NC,LG,0,B,손시헌,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,이종욱,1,7,3,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,박석민,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,임훈,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,김현수,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,정범모,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LGNC0,2018-03-24,NC,LG,0,B,모창민,1,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20180324LGNC0,2018-03-24,LG,NC,0,T,오지환,1,9,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180324LGNC0,2018-03-24,LG,NC,0,T,채은성,1,6,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0
20180324LTSK0,2018-03-24,LT,SK,0,T,김동한,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,정진기,1,1,5,4,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,2,0,0.0,1,0
20180324LTSK0,2018-03-24,LT,SK,0,T,신본기,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20180324LTSK0,2018-03-24,SK,LT,0,B,한동민,1,6,4,4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,2,0
20180324LTSK0,2018-03-24,SK,LT,0,B,노수광,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,나경민,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,김동엽,1,7,4,4,3,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5,2,1
20180324LTSK0,2018-03-24,LT,SK,0,T,나원탁,1,9,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,1,1
20180324LTSK0,2018-03-24,LT,SK,0,T,나종덕,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,번즈,1,6,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.5,2,1
20180324LTSK0,2018-03-24,SK,LT,0,B,로맥,1,4,5,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0.0,1,0
20180324LTSK0,2018-03-24,LT,SK,0,T,한동희,1,7,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0
20180324LTSK0,2018-03-24,LT,SK,0,T,이대호,1,4,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,2,0
20180324LTSK0,2018-03-24,SK,LT,0,B,김강민,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,문규현,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,나주환,1,2,5,4,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,정의윤,1,5,4,1,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,최정,1,3,5,5,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1.0,1,1
20180324LTSK0,2018-03-24,LT,SK,0,T,이병규,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,민병헌,1,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20180324LTSK0,2018-03-24,LT,SK,0,T,김문호,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,SK,LT,0,B,김성현,1,9,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0.0,1,0
20180324LTSK0,2018-03-24,SK,LT,0,B,이재원,1,8,4,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,채태인,1,5,4,2,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0.0,2,0
20180324LTSK0,2018-03-24,LT,SK,0,T,손아섭,1,2,5,2,0,3,0,0,0,0,1,0,0,0,3,0,0,2,0,0,0,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,전준우,1,3,5,5,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0.0,0,0
20180324LTSK0,2018-03-24,LT,SK,0,T,박헌도,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,김헌곤,1,8,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,1,0
20180324SSOB0,2018-03-24,OB,SS,0,B,류지혁,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,구자욱,1,3,5,4,1,2,1,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0.5,2,1
20180324SSOB0,2018-03-24,SS,OB,0,T,박해민,1,1,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,강한울,1,9,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,조수행,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,러프,1,4,5,4,1,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,파레디스,1,7,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,박한이,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,2,0
20180324SSOB0,2018-03-24,OB,SS,0,B,김재호,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
20180324SSOB0,2018-03-24,SS,OB,0,T,강민호,1,5,5,4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.5,2,1
20180324SSOB0,2018-03-24,OB,SS,0,B,오재일,1,6,3,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,2,2
20180324SSOB0,2018-03-24,SS,OB,0,T,이원석,1,6,5,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2,2
20180324SSOB0,2018-03-24,OB,SS,0,B,양의지,1,5,4,4,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,최주환,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,오재원,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20180324SSOB0,2018-03-24,OB,SS,0,B,김재환,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,박건우,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,허경민,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,OB,SS,0,B,국해성,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180324SSOB0,2018-03-24,SS,OB,0,T,김상수,1,2,5,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,2,0
20180324SSOB0,2018-03-24,SS,OB,0,T,배영섭,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,고종욱,1,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20180325HHWO0,2018-03-25,HH,WO,0,T,하주석,1,5,4,3,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0.0,0,0
20180325HHWO0,2018-03-25,HH,WO,0,T,양성우,1,2,5,4,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,김하성,1,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,임병욱,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,주효상,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,이정후,1,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,초이스,1,2,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0
20180325HHWO0,2018-03-25,HH,WO,0,T,호잉,1,7,4,4,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180325HHWO0,2018-03-25,HH,WO,0,T,김태균,1,4,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.333333333,3,1
20180325HHWO0,2018-03-25,HH,WO,0,T,이용규,1,1,5,5,0,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.0,1,0
20180325HHWO0,2018-03-25,WO,HH,0,B,박병호,1,4,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0.0,1,0
20180325HHWO0,2018-03-25,HH,WO,0,T,정근우,1,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,2,0
20180325HHWO0,2018-03-25,WO,HH,0,B,김태완,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,1,0
20180325HHWO0,2018-03-25,HH,WO,0,T,송광민,1,3,5,5,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0.666666667,3,2
20180325HHWO0,2018-03-25,WO,HH,0,B,김민성,1,7,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,서건창,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,HH,WO,0,T,최재훈,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,1,0
20180325HHWO0,2018-03-25,HH,WO,0,T,오선진,1,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20180325HHWO0,2018-03-25,WO,HH,0,B,장영석,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325HHWO0,2018-03-25,WO,HH,0,B,박동원,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,이해창,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,오태곤,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,0
20180325KTHT0,2018-03-25,HT,KT,0,B,김민식,1,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,황윤호,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,정현,1,1,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,심우준,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,최원준,0,4,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,로하스,1,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,유승철,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,버나디나,1,2,4,3,0,2,2,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0.0,1,0
20180325KTHT0,2018-03-25,KT,HT,0,T,강백호,1,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,김주찬,1,3,4,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1,0
20180325KTHT0,2018-03-25,HT,KT,0,B,이범호,1,7,5,5,5,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1
20180325KTHT0,2018-03-25,HT,KT,0,B,최형우,1,4,4,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,2,1
20180325KTHT0,2018-03-25,KT,HT,0,T,박경수,1,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,서동욱,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,윤석민,1,4,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,유한준,1,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0
20180325KTHT0,2018-03-25,KT,HT,0,T,황재균,1,5,4,4,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.0,1,0
20180325KTHT0,2018-03-25,HT,KT,0,B,유재신,0,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,이명기,1,1,5,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,김동욱,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0
20180325KTHT0,2018-03-25,KT,HT,0,T,장성우,1,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,김선빈,1,9,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,나지완,1,5,4,4,3,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0.666666667,3,2
20180325KTHT0,2018-03-25,HT,KT,0,B,백용환,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,KT,HT,0,T,오정복,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
20180325KTHT0,2018-03-25,HT,KT,0,B,안치홍,1,6,5,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,2,1
20180325KTHT0,2018-03-25,HT,KT,0,B,정성훈,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0
20180325LGNC0,2018-03-25,NC,LG,0,B,이상호,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0
