game_key,home_p,home_1,home_2,home_3,home_4,home_5,home_6,home_7,home_8,home_9,away_p,away_1,away_2,away_3,away_4,away_5,away_6,away_7,away_8,away_9,hit_r,r,l
20200528HTKT0,"[6.4799999999999995, 1.5599999999999998, 2.0, 5.555555555555556]","[0.3058823529411765, 0.34782608695652173, 0.3411764705882353, 0.3181818181818182, 0.11764705882352941, 0.10588235294117647]","[0.38461538461538464, 0.4225352112676056, 0.5692307692307692, 0.5714285714285714, 0.16923076923076924, 0.2]","[0.4883720930232558, 0.5576923076923077, 0.5813953488372093, 0.6, 0.27906976744186046, 0.20930232558139536]","[0.4230769230769231, 0.47126436781609193, 0.6794871794871795, 0.4117647058823529, 0.20512820512820512, 0.16666666666666666]","[0.328125, 0.37142857142857144, 0.46875, 0.18181818181818182, 0.203125, 0.140625]","[0.3114754098360656, 0.3835616438356164, 0.45901639344262296, 0.2631578947368421, 0.16393442622950818, 0.2459016393442623]","[0.2631578947368421, 0.30158730158730157, 0.42105263157894735, 0.30434782608695654, 0.10526315789473684, 0.2807017543859649]","[0.25, 0.25, 0.25, 0.0, 0.25, 0.25]","[0.05263157894736842, 0.18181818181818182, 0.15789473684210525, 0.0, 0.15789473684210525, 0.0]","[3.4285714285714284, 1.1428571428571428, 2.6666666666666665, 5.25]","[0.27380952380952384, 0.33695652173913043, 0.32142857142857145, 0.058823529411764705, 0.17857142857142858, 0.03571428571428571]","[0.34615384615384615, 0.42696629213483145, 0.6410256410256411, 0.4583333333333333, 0.1794871794871795, 0.28205128205128205]","[0.2702702702702703, 0.3956043956043956, 0.40540540540540543, 0.2727272727272727, 0.1891891891891892, 0.13513513513513514]","[0.3088235294117647, 0.37662337662337664, 0.5147058823529411, 0.3157894736842105, 0.1323529411764706, 0.19117647058823528]","[0.30434782608695654, 0.42857142857142855, 0.5217391304347826, 0.2857142857142857, 0.13043478260869565, 0.17391304347826086]","[0.2153846153846154, 0.29333333333333333, 0.24615384615384617, 0.07142857142857142, 0.046153846153846156, 0.07692307692307693]","[0.22857142857142856, 0.24324324324324326, 0.34285714285714286, 0.16666666666666666, 0.14285714285714285, 0.11428571428571428]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24324324324324326, 0.3170731707317073, 0.43243243243243246, 0.1, 0.13513513513513514, 0.05405405405405406]",0.3333333333333333,6,5
20200528HTKT0,"[3.4285714285714284, 1.1428571428571428, 2.6666666666666665, 5.25]","[0.27380952380952384, 0.33695652173913043, 0.32142857142857145, 0.058823529411764705, 0.17857142857142858, 0.03571428571428571]","[0.34615384615384615, 0.42696629213483145, 0.6410256410256411, 0.4583333333333333, 0.1794871794871795, 0.28205128205128205]","[0.2702702702702703, 0.3956043956043956, 0.40540540540540543, 0.2727272727272727, 0.1891891891891892, 0.13513513513513514]","[0.3088235294117647, 0.37662337662337664, 0.5147058823529411, 0.3157894736842105, 0.1323529411764706, 0.19117647058823528]","[0.30434782608695654, 0.42857142857142855, 0.5217391304347826, 0.2857142857142857, 0.13043478260869565, 0.17391304347826086]","[0.2153846153846154, 0.29333333333333333, 0.24615384615384617, 0.07142857142857142, 0.046153846153846156, 0.07692307692307693]","[0.22857142857142856, 0.24324324324324326, 0.34285714285714286, 0.16666666666666666, 0.14285714285714285, 0.11428571428571428]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.24324324324324326, 0.3170731707317073, 0.43243243243243246, 0.1, 0.13513513513513514, 0.05405405405405406]","[6.4799999999999995, 1.5599999999999998, 2.0, 5.555555555555556]","[0.3058823529411765, 0.34782608695652173, 0.3411764705882353, 0.3181818181818182, 0.11764705882352941, 0.10588235294117647]","[0.38461538461538464, 0.4225352112676056, 0.5692307692307692, 0.5714285714285714, 0.16923076923076924, 0.2]","[0.4883720930232558, 0.5576923076923077, 0.5813953488372093, 0.6, 0.27906976744186046, 0.20930232558139536]","[0.4230769230769231, 0.47126436781609193, 0.6794871794871795, 0.4117647058823529, 0.20512820512820512, 0.16666666666666666]","[0.328125, 0.37142857142857144, 0.46875, 0.18181818181818182, 0.203125, 0.140625]","[0.3114754098360656, 0.3835616438356164, 0.45901639344262296, 0.2631578947368421, 0.16393442622950818, 0.2459016393442623]","[0.2631578947368421, 0.30158730158730157, 0.42105263157894735, 0.30434782608695654, 0.10526315789473684, 0.2807017543859649]","[0.25, 0.25, 0.25, 0.0, 0.25, 0.25]","[0.05263157894736842, 0.18181818181818182, 0.15789473684210525, 0.0, 0.15789473684210525, 0.0]",0.2727272727272727,5,6
20200528LGHH0,"[2.25, 0.9642857142857143, 2.5, 7.0]","[0.2857142857142857, 0.35714285714285715, 0.4126984126984127, 0.2, 0.12698412698412698, 0.07936507936507936]","[0.2753623188405797, 0.32894736842105265, 0.2898550724637681, 0.15, 0.13043478260869565, 0.028985507246376812]","[0.2727272727272727, 0.35135135135135137, 0.48484848484848486, 0.2, 0.15151515151515152, 0.15151515151515152]","[0.22807017543859648, 0.2542372881355932, 0.3333333333333333, 0.3, 0.10526315789473684, 0.08771929824561403]","[0.25, 0.2962962962962963, 0.3026315789473684, 0.2777777777777778, 0.06578947368421052, 0.13157894736842105]","[0.23809523809523808, 0.26865671641791045, 0.4126984126984127, 0.14285714285714285, 0.1111111111111111, 0.1111111111111111]","[0.22, 0.2777777777777778, 0.28, 0.16666666666666666, 0.06, 0.08]","[0.25, 0.3, 0.5714285714285714, 0.0, 0.17857142857142858, 0.10714285714285714]","[0.2727272727272727, 0.36, 0.36363636363636365, 0.5714285714285714, 0.1590909090909091, 0.11363636363636363]","[5.785714285714286, 1.5, 3.3333333333333335, 4.666666666666667]","[0.30434782608695654, 0.35526315789473684, 0.4057971014492754, 0.1111111111111111, 0.21739130434782608, 0.057971014492753624]","[0.41025641025641024, 0.47126436781609193, 0.6025641025641025, 0.5555555555555556, 0.20512820512820512, 0.1794871794871795]","[0.2894736842105263, 0.34146341463414637, 0.4605263157894737, 0.36666666666666664, 0.21052631578947367, 0.2236842105263158]","[0.3582089552238806, 0.45569620253164556, 0.8208955223880597, 0.4117647058823529, 0.208955223880597, 0.2835820895522388]","[0.2830188679245283, 0.3968253968253968, 0.39622641509433965, 0.35714285714285715, 0.09433962264150944, 0.18867924528301888]","[0.26229508196721313, 0.3076923076923077, 0.3442622950819672, 0.2727272727272727, 0.13114754098360656, 0.18032786885245902]","[0.1875, 0.2909090909090909, 0.2708333333333333, 0.21428571428571427, 0.125, 0.08333333333333333]","[0.17307692307692307, 0.2903225806451613, 0.3269230769230769, 0.23076923076923078, 0.09615384615384616, 0.19230769230769232]","[0.20967741935483872, 0.2714285714285714, 0.4032258064516129, 0.07142857142857142, 0.16129032258064516, 0.11290322580645161]",0.16129032258064516,0,3
20200528LGHH0,"[5.785714285714286, 1.5, 3.3333333333333335, 4.666666666666667]","[0.30434782608695654, 0.35526315789473684, 0.4057971014492754, 0.1111111111111111, 0.21739130434782608, 0.057971014492753624]","[0.41025641025641024, 0.47126436781609193, 0.6025641025641025, 0.5555555555555556, 0.20512820512820512, 0.1794871794871795]","[0.2894736842105263, 0.34146341463414637, 0.4605263157894737, 0.36666666666666664, 0.21052631578947367, 0.2236842105263158]","[0.3582089552238806, 0.45569620253164556, 0.8208955223880597, 0.4117647058823529, 0.208955223880597, 0.2835820895522388]","[0.2830188679245283, 0.3968253968253968, 0.39622641509433965, 0.35714285714285715, 0.09433962264150944, 0.18867924528301888]","[0.26229508196721313, 0.3076923076923077, 0.3442622950819672, 0.2727272727272727, 0.13114754098360656, 0.18032786885245902]","[0.1875, 0.2909090909090909, 0.2708333333333333, 0.21428571428571427, 0.125, 0.08333333333333333]","[0.17307692307692307, 0.2903225806451613, 0.3269230769230769, 0.23076923076923078, 0.09615384615384616, 0.19230769230769232]","[0.20967741935483872, 0.2714285714285714, 0.4032258064516129, 0.07142857142857142, 0.16129032258064516, 0.11290322580645161]","[2.25, 0.9642857142857143, 2.5, 7.0]","[0.2857142857142857, 0.35714285714285715, 0.4126984126984127, 0.2, 0.12698412698412698, 0.07936507936507936]","[0.2753623188405797, 0.32894736842105265, 0.2898550724637681, 0.15, 0.13043478260869565, 0.028985507246376812]","[0.2727272727272727, 0.35135135135135137, 0.48484848484848486, 0.2, 0.15151515151515152, 0.15151515151515152]","[0.22807017543859648, 0.2542372881355932, 0.3333333333333333, 0.3, 0.10526315789473684, 0.08771929824561403]","[0.25, 0.2962962962962963, 0.3026315789473684, 0.2777777777777778, 0.06578947368421052, 0.13157894736842105]","[0.23809523809523808, 0.26865671641791045, 0.4126984126984127, 0.14285714285714285, 0.1111111111111111, 0.1111111111111111]","[0.22, 0.2777777777777778, 0.28, 0.16666666666666666, 0.06, 0.08]","[0.25, 0.3, 0.5714285714285714, 0.0, 0.17857142857142858, 0.10714285714285714]","[0.2727272727272727, 0.36, 0.36363636363636365, 0.5714285714285714, 0.1590909090909091, 0.11363636363636363]",0.35135135135135137,3,0
20200528SKOB0,"[10.340425531914894, 1.8510638297872342, 1.8, 5.222222222222222]","[0.28169014084507044, 0.3108108108108108, 0.323943661971831, 0.3157894736842105, 0.16901408450704225, 0.11267605633802817]","[0.4810126582278481, 0.5056179775280899, 0.7341772151898734, 0.5, 0.25316455696202533, 0.25316455696202533]","[0.25396825396825395, 0.30985915492957744, 0.5238095238095238, 0.22727272727272727, 0.12698412698412698, 0.19047619047619047]","[0.3142857142857143, 0.3902439024390244, 0.5571428571428572, 0.42857142857142855, 0.18571428571428572, 0.2714285714285714]","[0.30952380952380953, 0.34782608695652173, 0.5476190476190477, 0.375, 0.21428571428571427, 0.23809523809523808]","[0.3770491803278688, 0.44285714285714284, 0.4426229508196721, 0.38461538461538464, 0.19672131147540983, 0.11475409836065574]","[0.3191489361702128, 0.43103448275862066, 0.3191489361702128, 0.38461538461538464, 0.1276595744680851, 0.1276595744680851]","[0.3194444444444444, 0.35064935064935066, 0.4305555555555556, 0.3888888888888889, 0.125, 0.125]","[0.19718309859154928, 0.3132530120481928, 0.30985915492957744, 0.0, 0.19718309859154928, 0.056338028169014086]","[0.0, 0.6, 5.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0.75, 0.75, 1.5, 0.0, 0.25, 0.0]","[0.15254237288135594, 0.34210526315789475, 0.23728813559322035, 0.16666666666666666, 0.13559322033898305, 0.06779661016949153]","[0.2714285714285714, 0.34615384615384615, 0.4142857142857143, 0.42857142857142855, 0.12857142857142856, 0.1]","[0.32653061224489793, 0.38181818181818183, 0.42857142857142855, 0.35714285714285715, 0.14285714285714285, 0.14285714285714285]","[0.24, 0.3157894736842105, 0.28, 0.16666666666666666, 0.1, 0.1]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.15625, 0.24324324324324326, 0.1875, 0.2, 0.0625, 0.0625]","[0.17647058823529413, 0.2, 0.20588235294117646, 0.14285714285714285, 0.029411764705882353, 0.029411764705882353]",0.1111111111111111,1,6
20200528SKOB0,"[0.0, 0.6, 5.0, 1.6666666666666667]","[0, 0, 0, 0, 0, 0]","[0.75, 0.75, 1.5, 0.0, 0.25, 0.0]","[0.15254237288135594, 0.34210526315789475, 0.23728813559322035, 0.16666666666666666, 0.13559322033898305, 0.06779661016949153]","[0.2714285714285714, 0.34615384615384615, 0.4142857142857143, 0.42857142857142855, 0.12857142857142856, 0.1]","[0.32653061224489793, 0.38181818181818183, 0.42857142857142855, 0.35714285714285715, 0.14285714285714285, 0.14285714285714285]","[0.24, 0.3157894736842105, 0.28, 0.16666666666666666, 0.1, 0.1]","[0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.0, 0.0, 0.0]","[0.15625, 0.24324324324324326, 0.1875, 0.2, 0.0625, 0.0625]","[0.17647058823529413, 0.2, 0.20588235294117646, 0.14285714285714285, 0.029411764705882353, 0.029411764705882353]","[10.340425531914894, 1.8510638297872342, 1.8, 5.222222222222222]","[0.28169014084507044, 0.3108108108108108, 0.323943661971831, 0.3157894736842105, 0.16901408450704225, 0.11267605633802817]","[0.4810126582278481, 0.5056179775280899, 0.7341772151898734, 0.5, 0.25316455696202533, 0.25316455696202533]","[0.25396825396825395, 0.30985915492957744, 0.5238095238095238, 0.22727272727272727, 0.12698412698412698, 0.19047619047619047]","[0.3142857142857143, 0.3902439024390244, 0.5571428571428572, 0.42857142857142855, 0.18571428571428572, 0.2714285714285714]","[0.30952380952380953, 0.34782608695652173, 0.5476190476190477, 0.375, 0.21428571428571427, 0.23809523809523808]","[0.3770491803278688, 0.44285714285714284, 0.4426229508196721, 0.38461538461538464, 0.19672131147540983, 0.11475409836065574]","[0.3191489361702128, 0.43103448275862066, 0.3191489361702128, 0.38461538461538464, 0.1276595744680851, 0.1276595744680851]","[0.3194444444444444, 0.35064935064935066, 0.4305555555555556, 0.3888888888888889, 0.125, 0.125]","[0.19718309859154928, 0.3132530120481928, 0.30985915492957744, 0.0, 0.19718309859154928, 0.056338028169014086]",0.2894736842105263,6,1
20200528SSLT0,"[0, 0, 0, 0]","[0.2692307692307692, 0.3132530120481928, 0.4230769230769231, 0.2222222222222222, 0.15384615384615385, 0.07692307692307693]","[0.3037974683544304, 0.3373493975903614, 0.5443037974683544, 0.125, 0.16455696202531644, 0.11392405063291139]","[0.34375, 0.4634146341463415, 0.4375, 0.26666666666666666, 0.25, 0.140625]","[0.3472222222222222, 0.3950617283950617, 0.4722222222222222, 0.30434782608695654, 0.08333333333333333, 0.16666666666666666]","[0.2676056338028169, 0.3291139240506329, 0.39436619718309857, 0.28, 0.11267605633802817, 0.1267605633802817]","[0.3076923076923077, 0.3076923076923077, 0.38461538461538464, 0.3333333333333333, 0.15384615384615385, 0.23076923076923078]","[0.25806451612903225, 0.3088235294117647, 0.3548387096774194, 0.09523809523809523, 0.06451612903225806, 0.06451612903225806]","[0.05263157894736842, 0.14285714285714285, 0.05263157894736842, 0.2, 0.0, 0.05263157894736842]","[0.21875, 0.3013698630136986, 0.46875, 0.21739130434782608, 0.140625, 0.234375]","[0, 0, 0, 0]","[0.36666666666666664, 0.5128205128205128, 0.4666666666666667, 0.625, 0.18333333333333332, 0.08333333333333333]","[0.35294117647058826, 0.42105263157894735, 0.6470588235294118, 0.4, 0.29411764705882354, 0.23529411764705882]","[0.21428571428571427, 0.3018867924528302, 0.40476190476190477, 0.25, 0.19047619047619047, 0.2619047619047619]","[0.22535211267605634, 0.2839506172839506, 0.38028169014084506, 0.2692307692307692, 0.08450704225352113, 0.2112676056338028]","[0.16326530612244897, 0.2631578947368421, 0.30612244897959184, 0.125, 0.12244897959183673, 0.10204081632653061]","[0.26666666666666666, 0.4, 0.43333333333333335, 0.5, 0.3333333333333333, 0.16666666666666666]","[0.21568627450980393, 0.3548387096774194, 0.23529411764705882, 0.5833333333333334, 0.0784313725490196, 0.1568627450980392]","[0.19047619047619047, 0.2765957446808511, 0.38095238095238093, 0.2857142857142857, 0.11904761904761904, 0.09523809523809523]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.16666666666666666]",0.15625,1,3
20200528SSLT0,"[0, 0, 0, 0]","[0.36666666666666664, 0.5128205128205128, 0.4666666666666667, 0.625, 0.18333333333333332, 0.08333333333333333]","[0.35294117647058826, 0.42105263157894735, 0.6470588235294118, 0.4, 0.29411764705882354, 0.23529411764705882]","[0.21428571428571427, 0.3018867924528302, 0.40476190476190477, 0.25, 0.19047619047619047, 0.2619047619047619]","[0.22535211267605634, 0.2839506172839506, 0.38028169014084506, 0.2692307692307692, 0.08450704225352113, 0.2112676056338028]","[0.16326530612244897, 0.2631578947368421, 0.30612244897959184, 0.125, 0.12244897959183673, 0.10204081632653061]","[0.26666666666666666, 0.4, 0.43333333333333335, 0.5, 0.3333333333333333, 0.16666666666666666]","[0.21568627450980393, 0.3548387096774194, 0.23529411764705882, 0.5833333333333334, 0.0784313725490196, 0.1568627450980392]","[0.19047619047619047, 0.2765957446808511, 0.38095238095238093, 0.2857142857142857, 0.11904761904761904, 0.09523809523809523]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.08333333333333333, 0.16666666666666666]","[0, 0, 0, 0]","[0.2692307692307692, 0.3132530120481928, 0.4230769230769231, 0.2222222222222222, 0.15384615384615385, 0.07692307692307693]","[0.3037974683544304, 0.3373493975903614, 0.5443037974683544, 0.125, 0.16455696202531644, 0.11392405063291139]","[0.34375, 0.4634146341463415, 0.4375, 0.26666666666666666, 0.25, 0.140625]","[0.3472222222222222, 0.3950617283950617, 0.4722222222222222, 0.30434782608695654, 0.08333333333333333, 0.16666666666666666]","[0.2676056338028169, 0.3291139240506329, 0.39436619718309857, 0.28, 0.11267605633802817, 0.1267605633802817]","[0.3076923076923077, 0.3076923076923077, 0.38461538461538464, 0.3333333333333333, 0.15384615384615385, 0.23076923076923078]","[0.25806451612903225, 0.3088235294117647, 0.3548387096774194, 0.09523809523809523, 0.06451612903225806, 0.06451612903225806]","[0.05263157894736842, 0.14285714285714285, 0.05263157894736842, 0.2, 0.0, 0.05263157894736842]","[0.21875, 0.3013698630136986, 0.46875, 0.21739130434782608, 0.140625, 0.234375]",0.20588235294117646,3,1
20200528WONC0,"[3.9375000000000004, 1.1875, 12.0, 5.333333333333333]","[0.34210526315789475, 0.42045454545454547, 0.47368421052631576, 0.42105263157894735, 0.18421052631578946, 0.13157894736842105]","[0.29850746268656714, 0.323943661971831, 0.3582089552238806, 0.2857142857142857, 0.14925373134328357, 0.08955223880597014]","[0.32, 0.42045454545454547, 0.52, 0.4117647058823529, 0.21333333333333335, 0.18666666666666668]","[0.3137254901960784, 0.41935483870967744, 0.5490196078431373, 0.2857142857142857, 0.19607843137254902, 0.23529411764705882]","[0.2909090909090909, 0.39705882352941174, 0.5818181818181818, 0.2, 0.2, 0.18181818181818182]","[0.47619047619047616, 0.52, 0.9047619047619048, 0.5714285714285714, 0.16666666666666666, 0.42857142857142855]","[0.26229508196721313, 0.35714285714285715, 0.4918032786885246, 0.3, 0.13114754098360656, 0.19672131147540983]","[0.26153846153846155, 0.35135135135135137, 0.38461538461538464, 0.23809523809523808, 0.13846153846153847, 0.15384615384615385]","[0.3023255813953488, 0.3877551020408163, 0.46511627906976744, 0.3333333333333333, 0.18604651162790697, 0.20930232558139536]","[0, 0, 0, 0]","[0.2987012987012987, 0.3707865168539326, 0.4805194805194805, 0.3888888888888889, 0.16883116883116883, 0.16883116883116883]","[0.23943661971830985, 0.3793103448275862, 0.4507042253521127, 0.3125, 0.23943661971830985, 0.14084507042253522]","[0.36486486486486486, 0.4367816091954023, 0.6486486486486487, 0.47619047619047616, 0.13513513513513514, 0.25675675675675674]","[0.21428571428571427, 0.3411764705882353, 0.4, 0.15, 0.17142857142857143, 0.15714285714285714]","[0.30158730158730157, 0.34328358208955223, 0.5714285714285714, 0.5, 0.1746031746031746, 0.20634920634920634]","[0.36, 0.4074074074074074, 0.46, 0.35714285714285715, 0.14, 0.14]","[0.21739130434782608, 0.2653061224489796, 0.32608695652173914, 0.3333333333333333, 0.06521739130434782, 0.13043478260869565]","[0.25, 0.29411764705882354, 0.28125, 0.14285714285714285, 0.125, 0.0625]","[0.23529411764705882, 0.35, 0.35294117647058826, 0.6666666666666666, 0.11764705882352941, 0.11764705882352941]",0.35135135135135137,9,6
20200528WONC0,"[0, 0, 0, 0]","[0.2987012987012987, 0.3707865168539326, 0.4805194805194805, 0.3888888888888889, 0.16883116883116883, 0.16883116883116883]","[0.23943661971830985, 0.3793103448275862, 0.4507042253521127, 0.3125, 0.23943661971830985, 0.14084507042253522]","[0.36486486486486486, 0.4367816091954023, 0.6486486486486487, 0.47619047619047616, 0.13513513513513514, 0.25675675675675674]","[0.21428571428571427, 0.3411764705882353, 0.4, 0.15, 0.17142857142857143, 0.15714285714285714]","[0.30158730158730157, 0.34328358208955223, 0.5714285714285714, 0.5, 0.1746031746031746, 0.20634920634920634]","[0.36, 0.4074074074074074, 0.46, 0.35714285714285715, 0.14, 0.14]","[0.21739130434782608, 0.2653061224489796, 0.32608695652173914, 0.3333333333333333, 0.06521739130434782, 0.13043478260869565]","[0.25, 0.29411764705882354, 0.28125, 0.14285714285714285, 0.125, 0.0625]","[0.23529411764705882, 0.35, 0.35294117647058826, 0.6666666666666666, 0.11764705882352941, 0.11764705882352941]","[3.9375000000000004, 1.1875, 12.0, 5.333333333333333]","[0.34210526315789475, 0.42045454545454547, 0.47368421052631576, 0.42105263157894735, 0.18421052631578946, 0.13157894736842105]","[0.29850746268656714, 0.323943661971831, 0.3582089552238806, 0.2857142857142857, 0.14925373134328357, 0.08955223880597014]","[0.32, 0.42045454545454547, 0.52, 0.4117647058823529, 0.21333333333333335, 0.18666666666666668]","[0.3137254901960784, 0.41935483870967744, 0.5490196078431373, 0.2857142857142857, 0.19607843137254902, 0.23529411764705882]","[0.2909090909090909, 0.39705882352941174, 0.5818181818181818, 0.2, 0.2, 0.18181818181818182]","[0.47619047619047616, 0.52, 0.9047619047619048, 0.5714285714285714, 0.16666666666666666, 0.42857142857142855]","[0.26229508196721313, 0.35714285714285715, 0.4918032786885246, 0.3, 0.13114754098360656, 0.19672131147540983]","[0.26153846153846155, 0.35135135135135137, 0.38461538461538464, 0.23809523809523808, 0.13846153846153847, 0.15384615384615385]","[0.3023255813953488, 0.3877551020408163, 0.46511627906976744, 0.3333333333333333, 0.18604651162790697, 0.20930232558139536]",0.375,6,9
20200529HHSK0,"[2.8421052631578947, 0.9473684210526315, 1.4444444444444444, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0.4444444444444444, 0.4444444444444444, 0.7777777777777778, 0.0, 0.1111111111111111, 0.0]","[0.171875, 0.345679012345679, 0.28125, 0.26666666666666666, 0.140625, 0.109375]","[0.2602739726027397, 0.35714285714285715, 0.3972602739726027, 0.4, 0.136986301369863, 0.0958904109589041]","[0.3148148148148148, 0.36666666666666664, 0.42592592592592593, 0.3125, 0.12962962962962962, 0.12962962962962962]","[0.25925925925925924, 0.32786885245901637, 0.2962962962962963, 0.21428571428571427, 0.09259259259259259, 0.12962962962962962]","[0.1, 0.1, 0.1, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.24390243902439024, 0.2777777777777778, 0.2, 0.08333333333333333, 0.08333333333333333]","[0.1891891891891892, 0.23076923076923078, 0.21621621621621623, 0.14285714285714285, 0.05405405405405406, 0.02702702702702703]","[2.25, 0.9583333333333334, 2.5, 6.0]","[0.2878787878787879, 0.36486486486486486, 0.4090909090909091, 0.2, 0.12121212121212122, 0.07575757575757576]","[0.2602739726027397, 0.3125, 0.273972602739726, 0.14285714285714285, 0.1232876712328767, 0.0273972602739726]","[0.21666666666666667, 0.25396825396825395, 0.31666666666666665, 0.25, 0.1, 0.08333333333333333]","[0.25, 0.29411764705882354, 0.3, 0.2631578947368421, 0.0625, 0.125]","[0.23880597014925373, 0.2676056338028169, 0.40298507462686567, 0.14285714285714285, 0.1044776119402985, 0.1044776119402985]","[0.2777777777777778, 0.4090909090909091, 0.6111111111111112, 0.3333333333333333, 0.16666666666666666, 0.2777777777777778]","[0.2222222222222222, 0.27586206896551724, 0.2962962962962963, 0.16666666666666666, 0.05555555555555555, 0.07407407407407407]","[0.22580645161290322, 0.2727272727272727, 0.5161290322580645, 0.0, 0.16129032258064516, 0.0967741935483871]","[0.2608695652173913, 0.3584905660377358, 0.34782608695652173, 0.5, 0.15217391304347827, 0.10869565217391304]",0.3235294117647059,8,6
20200529HHSK0,"[2.25, 0.9583333333333334, 2.5, 6.0]","[0.2878787878787879, 0.36486486486486486, 0.4090909090909091, 0.2, 0.12121212121212122, 0.07575757575757576]","[0.2602739726027397, 0.3125, 0.273972602739726, 0.14285714285714285, 0.1232876712328767, 0.0273972602739726]","[0.21666666666666667, 0.25396825396825395, 0.31666666666666665, 0.25, 0.1, 0.08333333333333333]","[0.25, 0.29411764705882354, 0.3, 0.2631578947368421, 0.0625, 0.125]","[0.23880597014925373, 0.2676056338028169, 0.40298507462686567, 0.14285714285714285, 0.1044776119402985, 0.1044776119402985]","[0.2777777777777778, 0.4090909090909091, 0.6111111111111112, 0.3333333333333333, 0.16666666666666666, 0.2777777777777778]","[0.2222222222222222, 0.27586206896551724, 0.2962962962962963, 0.16666666666666666, 0.05555555555555555, 0.07407407407407407]","[0.22580645161290322, 0.2727272727272727, 0.5161290322580645, 0.0, 0.16129032258064516, 0.0967741935483871]","[0.2608695652173913, 0.3584905660377358, 0.34782608695652173, 0.5, 0.15217391304347827, 0.10869565217391304]","[2.8421052631578947, 0.9473684210526315, 1.4444444444444444, 6.333333333333333]","[0, 0, 0, 0, 0, 0]","[0.4444444444444444, 0.4444444444444444, 0.7777777777777778, 0.0, 0.1111111111111111, 0.0]","[0.171875, 0.345679012345679, 0.28125, 0.26666666666666666, 0.140625, 0.109375]","[0.2602739726027397, 0.35714285714285715, 0.3972602739726027, 0.4, 0.136986301369863, 0.0958904109589041]","[0.3148148148148148, 0.36666666666666664, 0.42592592592592593, 0.3125, 0.12962962962962962, 0.12962962962962962]","[0.25925925925925924, 0.32786885245901637, 0.2962962962962963, 0.21428571428571427, 0.09259259259259259, 0.12962962962962962]","[0.1, 0.1, 0.1, 0.0, 0.0, 0.0]","[0.16666666666666666, 0.24390243902439024, 0.2777777777777778, 0.2, 0.08333333333333333, 0.08333333333333333]","[0.1891891891891892, 0.23076923076923078, 0.21621621621621623, 0.14285714285714285, 0.05405405405405406, 0.02702702702702703]",0.35135135135135137,6,8
20200529KTWO0,"[1.1739130434782608, 0.8695652173913043, 4.5, 5.75]","[0.3170731707317073, 0.3829787234042553, 0.4878048780487805, 0.42105263157894735, 0.15853658536585366, 0.18292682926829268]","[0.23684210526315788, 0.3695652173913043, 0.4342105263157895, 0.29411764705882354, 0.2236842105263158, 0.13157894736842105]","[0.35443037974683544, 0.42391304347826086, 0.620253164556962, 0.43478260869565216, 0.13924050632911392, 0.24050632911392406]","[0.22666666666666666, 0.34444444444444444, 0.44, 0.15, 0.17333333333333334, 0.16]","[0.3283582089552239, 0.375, 0.6417910447761194, 0.5, 0.1791044776119403, 0.22388059701492538]","[0, 0, 0, 0, 0, 0]","[0.19607843137254902, 0.26785714285714285, 0.19607843137254902, 0.2222222222222222, 0.11764705882352941, 0.0196078431372549]","[0.2, 0.3333333333333333, 0.2, 0.5, 0.4, 0.2]","[0.19444444444444445, 0.35555555555555557, 0.2222222222222222, 0.08333333333333333, 0.19444444444444445, 0.027777777777777776]","[6.319148936170213, 1.723404255319149, 0.8181818181818182, 5.222222222222222]","[0.37681159420289856, 0.42105263157894735, 0.5507246376811594, 0.5625, 0.17391304347826086, 0.2028985507246377]","[0.13636363636363635, 0.24, 0.22727272727272727, 0.2, 0.18181818181818182, 0.045454545454545456]","[0.48936170212765956, 0.5614035087719298, 0.574468085106383, 0.5625, 0.2765957446808511, 0.19148936170212766]","[0.4146341463414634, 0.46153846153846156, 0.6585365853658537, 0.4444444444444444, 0.2073170731707317, 0.18292682926829268]","[0.3235294117647059, 0.36486486486486486, 0.47058823529411764, 0.21739130434782608, 0.19117647058823528, 0.16176470588235295]","[0.375, 0.375, 0.375, 0.5, 0.125, 0.125]","[0.2727272727272727, 0.3333333333333333, 0.45454545454545453, 0.5, 0.09090909090909091, 0.18181818181818182]","[0.18181818181818182, 0.18181818181818182, 0.45454545454545453, 0.0, 0.09090909090909091, 0.09090909090909091]","[0.2222222222222222, 0.2222222222222222, 0.2222222222222222, 0.3333333333333333, 0.2222222222222222, 0.1111111111111111]",0.22580645161290322,5,1
